id,categoria,titulo,descricao,gatilho,exemplos,ids_origem,justificativa_fusao,fontes
LIBRAS.SINTAXE.11,sintaxe,Ordem de sinais em frases complexas,"A ordem dos sinais em frases complexas em Libras segue uma estrutura que prioriza o foco e a clareza semântica, frequentemente invertendo a ordem do português. Isso permite destacar elementos importantes e manter a coesão da mensagem.",em frases com estrutura complexa ou com foco em um elemento específico,,LIBRAS.SINTAXE.015,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.337
LIBRAS.SINTAXE.12,sintaxe,Concordância verbal em expressões idiomáticas,"Expressões idiomáticas em Libras podem apresentar concordância verbal, com variação na direção da ação conforme o sujeito e objeto da oração. Essa concordância é marcada por mudanças na direção do sinal, refletindo a relação entre sujeito e objeto. A direção do sinal é ajustada para indicar quem realiza a ação e quem a recebe, mesmo em estruturas fixas.",Expressão idiomática com ação direcional que varia conforme sujeito e objeto,,LIBRAS.SINTAXE.016,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.373
LIBRAS.PRONOMES.1,pronomes,Apontação ostensiva para referência a entidades estáveis,"O sinal IX é usado para indicar entidades que já foram localizadas no espaço e que permanecem estáveis durante a narrativa, funcionando como pronome para referir-se a um referente específico já estabelecido no espaço visual.","Quando uma entidade (pessoa, objeto) é localizada no espaço e referida novamente, especialmente se já foi introduzida ou é específica no contexto",,LIBRAS.PRONOMES.001 ; LIBRAS.PRONOMES.006,"Ambas as candidatas descrevem o uso do sinal IX para referenciar entidades já localizadas e estáveis no espaço, com o mesmo gatilho e função gramatical.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.314; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.124
LIBRAS.FOCO.1,foco,Duplicação final em foco com movimentação de IP para Spec de FP,"Em construções de foco na Libras, o sintagma nominal (IP) inteiro move-se para o especificador de FP (sintagma de foco), o que gera a duplicação do elemento focal na posição final da frase. Essa movimentação só ocorre quando o elemento está em posição nuclear (como sujeito, objeto, predicado), não sendo permitida em posições não nucleares. A duplicação é marcada por sinais não-manuais e a estrutura interna do IP é mantida. A ordem SOV é permitida nesses casos, com o último verbo atuando como núcleo do foco, e o primeiro verbo pode ser apagado no VP. Restrições de ilha de Ross se aplicam, impedindo foco em elementos dentro de estruturas como orações relativas.","presença de foco em elemento de IP (como sujeito, objeto, predicado); tentativa de foco em elemento dentro de oração relativa; frase com repetição de núcleos na posição final indicando foco",,LIBRAS.FOCO.001 ; LIBRAS.FOCO.003 ; LIBRAS.FOCO.004 ; LIBRAS.FOCO.005 ; LIBRAS.FOCO.007,"Todas as candidatas descrevem o mesmo fenômeno: a movimentação de IP para Spec de FP em foco, que resulta em duplicação final do elemento focal, com restrições de posição nuclear e de ilha.",Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.133; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.166; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.170; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.173; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.179
LIBRAS.VERBOS.1,verbos,Concordância verbal em Libras,"Verbos com concordância na Libras são flexionados em localização espacial para indicar sujeito e objeto, sem afixação fonológica de desinência, comportando-se como auxiliares em estruturas sintáticas. Essa concordância ocorre principalmente em verbos direcionais com movimento entre sujeito e objeto, e é marcada pela posição e direção do movimento do sinal.","verbo com concordância (direcional, com movimento entre sujeito e objeto)",,LIBRAS.VERBOS.001,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.158
LIBRAS.VERBOS.2,verbos,Verbos sem concordância e sua flexão fonológica,"Verbos sem concordância na Libras apresentam uma operação fonológica de afixação de desinência verbal durante a derivação, semelhante aos verbos principais em inglês. Esses verbos não usam locação espacial para marcar concordância e são produzidos com movimento fixo, independentemente do sujeito ou objeto.","verbo sem concordância (não direcional, sem movimento entre sujeito e objeto)",,LIBRAS.VERBOS.002 ; LIBRAS.VERBOS.004,"Ambas as candidatas descrevem verbos sem concordância verbal, com movimento fixo e ausência de locação espacial, sendo que uma foca na operação fonológica e a outra no comportamento morfológico e semântico.",Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.158; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.197
LIBRAS.VERBOS.3,verbos,Auxiliar obrigatório em estruturas não-SVO,"Em ordens sintáticas que não seguem a estrutura SVO, verbos sem concordância exigem um auxiliar (AUX) para manter a validade sintática da frase, garantindo clareza na relação entre os constituintes.",verbo sem concordância em ordem não-SVO,,LIBRAS.VERBOS.003,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.159
LIBRAS.VERBOS.4,verbos,Verbos manuais e posição final na frase,"Verbos manuais, que envolvem a representação de um objeto na mão, sempre ocorrem na posição final da frase, independentemente da estrutura sintática, pois sua forma gestual depende da manipulação do objeto representado.","presença de verbo manual (ex: PINTAR-ROLO, PINTAR-PINCEL, BATER-POSTE)",,LIBRAS.VERBOS.005,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.200
LIBRAS.VERBOS.5,verbos,Concordância verbal com argumentos locativos,"Verbos que expressam predicados locativos (como LEVAR, MUDAR, COLOCAR) podem ter sua localização alterada para coincidir com a localização de um argumento locativo, em vez de sujeito ou objeto, permitindo a representação espacial de mudanças de posição.","verbo locativo (ex: LEVAR, MUDAR, COLOCAR) com argumento locativo localizável no espaço",,LIBRAS.VERBOS.006,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.219
LIBRAS.VERBOS.6,verbos,Verbos ancorados ao corpo e ausência de concordância,"Verbos articulados presos ao corpo do sinalizante (como APRENDER, TER) não permitem alteração de localização espacial e, portanto, não apresentam concordância verbal em sua morfologia, mantendo-se fixos em posição.",verbo articulado preso ao corpo do sinalizante,,LIBRAS.VERBOS.007,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.219
LIBRAS.VERBOS.7,verbos,Direção do movimento em verbos com concordância (SignWriting),"Na escrita de sinais (SignWriting), a direção do movimento do verbo indica se é normal (do sujeito para o objeto) ou reverso (contrário à direção do apontamento), sendo uma representação gráfica da concordância verbal em estruturas direcionais.",verbo com concordância número-pessoal em escrita de sinais,,LIBRAS.VERBOS.008,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.229
LIBRAS.VERBOS.8,verbos,Verbos inerentemente recíprocos,"Verbos como INTERAGIR, CONVERSAR, COMUNICAR e TER-CONTATO são inerentemente recíprocos, ou seja, já trazem em sua representação semântica a ideia de reciprocidade mútua, não exigindo marcas adicionais para indicar que a ação é mútua.",verbo com significado semântico de reciprocidade mútua,,LIBRAS.VERBOS.009,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.221
LIBRAS.NEGACAO.1,negacao,"Negativa precede verbo com concordância, segue verbo sem concordância","Em sentenças com verbos com concordância, a negação precede o verbo; em sentenças com verbos sem concordância, a negação segue o verbo, exceto quando há auxiliar.",frase com negação e verbo com ou sem concordância,,LIBRAS.NEGACAO.002,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.162
LIBRAS.PERGUNTA.1,pergunta,Movimento interrogativo para Spec CP,"Elementos interrogativos (quem, o que, onde, por que, como) podem permanecer na posição original (in situ) ou mover-se para o especificador de CP (Complementizer Phrase), à esquerda da frase, mesmo quando aparecem em posição final na superfície. Essa movimentação é uma característica estrutural da sintaxe de perguntas na Libras.","Presença de palavra interrogativa (quem, o que, onde, por que, como) em oração interrogativa",,LIBRAS.PERGUNTA.003 ; LIBRAS.PERGUNTA.004,Ambas as regras descrevem a mesma estrutura sintática: a possibilidade de movimento ou permanência in situ de elementos interrogativos em relação ao especificador de CP.,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.181; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.183
LIBRAS.PERGUNTA.2,pergunta,Foco inerente em perguntas com interrogativos,"Toda sentença interrogativa na Libras apresenta foco por natureza, o que impede a ocorrência de outro foco na mesma oração. Isso ocorre porque o CP (sintagma interrogativo) é inerentemente focado, tornando redundante ou impossível a duplicação de foco em elementos interrogativos.","Presença de palavra interrogativa (QU, ONDE, QUAL, etc.) em uma frase",,LIBRAS.PERGUNTA.002,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.172
LIBRAS.PERGUNTA.3,pergunta,Duplicação de interrogativos em foco,"Interrogativos em construções de foco são duplicados na posição final da frase, seguindo a estrutura de foco com duplicação. Essa duplicação ocorre quando o elemento interrogativo está em foco, mesmo que já tenha sido movido para o início da frase.",Frase interrogativa com foco em elemento interrogativo,,LIBRAS.PERGUNTA.001,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.166
LIBRAS.PERGUNTA.4,pergunta,Expressões idiomáticas em perguntas com item-QU,"Expressões idiomáticas podem ser usadas em perguntas com pronomes interrogativos (QUANDO, ONDE, QUAL, etc.), mantendo sua estrutura idiomática original, mesmo quando inseridas em contextos interrogativos.",Expressão idiomática usada em contexto de pergunta com item-QU,,LIBRAS.PERGUNTA.005,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.372
LIBRAS.TEMPO-ASPECTO.1,tempo-aspecto,Marcação de tempo no início da frase,"O tempo (como amanhã, ontem, agora) é frequentemente expresso por um sinal posicionado no início da frase, funcionando como marcador temporal que antecede o verbo principal.","presença de tempo (amanhã, ontem, agora) em uma frase",,LIBRAS.TEMPO-ASPECTO.003,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.169
LIBRAS.TEMPO-ASPECTO.2,tempo-aspecto,Aspecto em verbos sem concordância,"Verbos sem concordância (como CONHECER, AMAR) podem flexionar em aspecto, mas não em pessoa ou número. A marcação de aspecto ocorre na posição final da frase, independentemente da presença de concordância verbal.","verbo sem concordância com indicação de aspecto (ex: durativo, conclusivo)",,LIBRAS.TEMPO-ASPECTO.004 ; LIBRAS.TEMPO-ASPECTO.005,"Ambas as candidatas descrevem a mesma estrutura: a marcação de aspecto em verbos da Libras, especialmente sem concordância, com posicionamento final e independência de concordância verbal.",Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.197; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.199
LIBRAS.CONCORDANCIA.1,concordancia,Verbo com concordância exige negação após o verbo,Verbos com concordância na Libras permitem a negação apenas após o verbo; a negação antes do verbo resulta em sentença gramaticalmente inválida.,verbo com concordância em uma frase,,LIBRAS.CONCORDANCIA.003,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.198
LIBRAS.MORFOLOGIA.1,morfologia,Compostos simultâneos com morfemas duplicados,"Sinais realizados com duas mãos em configuração de mão idêntica e espelhada são considerados monomorfêmicos, pois o morfema é duplicado no espaço, não contando como dois morfemas distintos. Essa duplicação espacial não implica em múltiplos morfemas, mesmo quando há simetria ou espelhamento. Além disso, sinais com duas mãos com CMs diferentes, mas com CM inicial e final iguais nas duas mãos, também são considerados monomorfêmicos, desde que a estrutura espacial mantenha a unidade morfêmica. Em compostos simultâneos, dois sinais são articulados simultaneamente por ambas as mãos, sem modificação de movimento ou configuração, resultando em um sinal composto com estrutura simétrica e sem núcleo definido. Essa justaposição é característica de sinais com dois núcleos independentes que se combinam em paralelo.",sinal com duas mãos com CMs idênticas e espelhadas ou com CMs diferentes mas CM inicial e final iguais; dois sinais com núcleos independentes articulados ao mesmo tempo por ambas as mãos,,LIBRAS.MORFOLOGIA.001 ; LIBRAS.MORFOLOGIA.008 ; LIBRAS.MORFOLOGIA.012,"Ambas as candidatas descrevem a formação de sinais simultâneos com duas mãos, onde a duplicação espacial ou a justaposição simultânea resulta em um único morfema ou composto simétrico, sem hierarquia ou núcleo definido.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.178; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.182; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.200
LIBRAS.MORFOLOGIA.2,morfologia,Morfemas livres como base derivacional,"Morfemas lexicais livres podem atuar como base para a formação de novos sinais por meio da adição de morfemas presos, mantendo-se como núcleo semântico do novo sinal. Essa base pode ser usada em processos de derivação, onde o morfema livre permanece como núcleo significativo, mesmo quando modificado por morfemas presos ou quando perde o espelhamento em sua forma original. Morfemas base são componentes lexicais livres, com estatuto de raiz ou radical, que constituem a base para a formação de novos sinais por composição, derivação ou flexão.",morfema lexical livre usado como radical em construção de novo sinal; morfema livre que atua como núcleo de formação de sinal,,LIBRAS.MORFOLOGIA.002 ; LIBRAS.MORFOLOGIA.010 ; LIBRAS.MORFOLOGIA.021,"Ambas as candidatas tratam do uso de morfemas lexicais livres como base ou raiz para formação de novos sinais, seja em derivação, flexão ou composição.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.179; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.185; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.192
LIBRAS.MORFOLOGIA.3,morfologia,Morfemas presos como afixos,"Morfemas presos são dependentes e não podem ocorrer isoladamente; funcionam como afixos (prefixos, sufixos, infixos) que se ligam a morfemas livres para formar novos sinais. Eles são responsáveis por marcar funções gramaticais como número, gênero, tempo, aspecto, pessoa, e são essenciais em processos flexionais e derivacionais. Morfemas presos podem servir como base para a formação de novos sinais, especialmente em termos técnicos ou tecnológicos.",morfema que não pode ocorrer isolado e está ligado a outro morfema; uso de morfema preso com significado específico como base para formar um novo sinal,,LIBRAS.MORFOLOGIA.003 ; LIBRAS.MORFOLOGIA.006 ; LIBRAS.MORFOLOGIA.026,"Ambas as candidatas descrevem morfemas presos que se ligam a outros elementos para formar novos sinais, funcionando como afixos ou bases derivacionais, mesmo quando usados em contextos técnicos.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.184; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.185; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.208
LIBRAS.MORFOLOGIA.4,morfologia,Processos morfológicos simultâneos e sequenciais,"A morfologia das Línguas de Sinais combina processos simultâneos (como em compostos) e sequenciais (como em derivação), com ambos os tipos sendo usados para flexão e derivação. Esses processos podem envolver justaposição simultânea ou sequencial de sinais, com ou sem redução de elementos, e são fundamentais para a formação de novos sinais com significados derivados. Justaposição sequencial de sinais sem modificação mantém a forma original de cada componente, enquanto a justaposição com classificador como clítico envolve articulação de classificador junto a sinal lexical.",formação de sinais com combinação de morfemas; dois sinais articulados consecutivamente sem perda ou redução de elementos; classificador articulado junto a um sinal lexical em composição,,LIBRAS.MORFOLOGIA.004 ; LIBRAS.MORFOLOGIA.015 ; LIBRAS.MORFOLOGIA.016,"Todas as candidatas descrevem processos de justaposição morfológica, seja sequencial ou simultânea, com ou sem redução, incluindo a inserção de classificadores como clíticos.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.178; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.201
LIBRAS.MORFOLOGIA.5,morfologia,Morfemas lexicais como núcleo semântico,"Morfemas lexicais são os núcleos de significação dos sinais, representando conteúdos externos ao sistema linguístico, como objetos, ações e conceitos. Eles atuam como base em processos morfológicos, mantendo-se como ponto central de significado em sinais compostos ou derivados. Morfemas base são componentes lexicais livres, com estatuto de raiz ou radical, que constituem a base para a formação de novos sinais por composição, derivação ou flexão.",morfema com significado externo (não gramatical); morfema livre que atua como núcleo de formação de sinal,,LIBRAS.MORFOLOGIA.005,Ambas as candidatas tratam do papel central dos morfemas lexicais como núcleos semânticos e bases para formação de novos sinais.,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.183
LIBRAS.MORFOLOGIA.6,morfologia,Morfemas com movimento interno alterando configuração,"Quando a configuração de mão inicial é diferente da final, mas o movimento interno a transforma em uma mesma CM, o sinal é considerado monomorfêmico com CM idêntica inicial e final. Isso ocorre mesmo que a CM inicial pareça diferente, desde que o movimento interno resulte em uma CM final idêntica à inicial. Derivação por modificação interna do sinal ocorre quando um morfema livre é modificado internamente (dentro do sinal) para formar um novo lexema, com alteração na configuração manual ou movimento.",sinal com movimento interno que altera a CM inicial para torná-la igual à final; morfema livre modificado internamente para formar novo sinal,,LIBRAS.MORFOLOGIA.007 ; LIBRAS.MORFOLOGIA.019,"Ambas as candidatas descrevem alterações internas no sinal (configuração ou movimento) que resultam em novos significados, com foco na modificação interna do morfema livre.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.181; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.192
LIBRAS.MORFOLOGIA.7,morfologia,Repetição sequencial não conta como múltiplos morfemas,"Repetições de um morfema no tempo, um após outro, não são contadas como múltiplos morfemas, mas como redundância do mesmo morfema. Isso ocorre em sinais onde o movimento ou configuração é repetido, mas o significado permanece unificado e não indica múltiplas unidades morfêmicas. Flexão por repetição sequencial de morfemas livres é realizada por repetição do sinal base para indicar flexão, como no caso da pluralização.",repetição de um morfema em sequência temporal; repetição sequencial de um sinal base para indicar flexão (ex: plural),,LIBRAS.MORFOLOGIA.009 ; LIBRAS.MORFOLOGIA.018,"Ambas as candidatas tratam da repetição sequencial de um morfema como meio de flexão ou redundância, sem contar como múltiplos morfemas.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.179; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.194
LIBRAS.MORFOLOGIA.8,morfologia,Composição por aglutinação com redução de morfemas,"Em compostos por aglutinação, um ou mais elementos dos sinais constituintes são suprimidos ou reduzidos, especialmente repetições de movimento ou configuração manual (CM), resultando em um sinal composto com estrutura morfologicamente modificada. Essa redução é comum em sinais formados por justaposição, onde partes dos componentes são omitidas para facilitar a articulação. Compostos verdadeiros em Libras apresentam ordem fixa e invariável, com supressão da repetição dos sinais componentes. O núcleo do composto está sempre à esquerda, e a troca da ordem resulta em estrutura agramatical.","sinal composto formado por dois morfemas livres onde ocorre perda de repetição de movimento ou CM; Sinal composto formado por justaposição ou aglutinação de dois sinais, com significado semântico de um único conceito (ex: lugar)",,LIBRAS.MORFOLOGIA.011 ; LIBRAS.MORFOLOGIA.022,"Ambas as candidatas descrevem compostos com redução de elementos e ordem fixa, caracterizando a aglutinação morfológica com supressão de repetições e estrutura invariável.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.202; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.206
LIBRAS.MORFOLOGIA.9,morfologia,Justaposição sequencial de sinais sem modificação,"Em justaposição sequencial, dois sinais são articulados um após o outro sem alteração de movimento ou configuração, mantendo-se a forma original de cada componente. Essa estrutura é comum em sinais compostos que derivam de combinações de significados, sem redução ou transformação dos elementos. Compostos aparentes em Libras têm ordem dos componentes variável, e cada sinal pode ocorrer isoladamente. A estrutura é gramatical em ambas as ordens.",dois sinais articulados consecutivamente sem perda ou redução de elementos; Sinal composto formado por dois sinais que podem ser usados independentemente e cuja ordem pode ser invertida sem perda de gramaticalidade,,LIBRAS.MORFOLOGIA.023,"Ambas as candidatas descrevem justaposição sequencial de sinais, diferindo apenas na fixidez da ordem: um com ordem fixa (verdadeiro composto), outro com ordem variável (aparente composto).",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.206
LIBRAS.MORFOLOGIA.10,morfologia,Composição por coordenação com núcleos simétricos,"Em compostos por coordenação, dois ou mais núcleos são articulados em relação simétrica, sem hierarquia semântica, resultando em um sinal composto com significado derivado da combinação dos elementos. A relação é equilibrada e os componentes têm status lexical igual. Composição com empréstimo de estrutura oral ocorre quando compostos não nativos são formados por influência de estruturas de línguas orais circundantes, com significado, estrutura e iconicidade derivados do contato com línguas orais.",dois sinais com status lexical igual combinados em relação simétrica; composto formado por influência de estrutura de língua oral,,LIBRAS.MORFOLOGIA.013 ; LIBRAS.MORFOLOGIA.017,"Ambas as candidatas descrevem composições com dois elementos de status igual, mas diferem na origem: uma é natural (coordenação), outra é derivada de empréstimo estrutural de línguas orais.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.198; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.200
LIBRAS.MORFOLOGIA.11,morfologia,Composição por subordinação com núcleo modificado,"Em compostos por subordinação, um sinal atua como núcleo e outro como modificador ou complemento, com a categoria lexical do composto sendo a mesma do núcleo; a relação é assimétrica e semanticamente determinada. O modificador influencia o significado do núcleo, mas não altera sua categoria gramatical. Derivação por modificação de parâmetros ocorre por alteração simultânea de parâmetros do sinal, como configuração de mão, movimento e orientação, permitindo a formação de novos sinais a partir de uma base lexical.",um sinal atua como núcleo e outro como modificador em relação de subordinação; Formação de novo sinal a partir de uma unidade terminológica existente por mudança em parâmetros do sinal,,LIBRAS.MORFOLOGIA.014 ; LIBRAS.MORFOLOGIA.024,"Ambas as candidatas descrevem processos de formação de novos sinais a partir de uma base, com alteração estrutural ou semântica, seja por subordinação ou modificação de parâmetros.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.199; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.207
