pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
sign2voice,LIBRAS.CONCORDANCIA.002,concordancia,Marcas não-manuais obrigatórias com verbos com concordância,"Verbos com concordância exigem marcas não-manuais (como direção do olhar acompanhando o movimento da mão), enquanto verbos sem concordância permitem que essas marcas sejam opcionais.",verbo com concordância,False,JOÃO <GOSTAR MARIA>do ; JOÃO <aAJUDARb MARIA>do,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,154,As marcas não-manuais são obrigatórias nos verbos com concordância e opcionais nos verbos sem concordância.
sign2voice,LIBRAS.TEMPO-ASPECTO.002,tempo-aspecto,Auxiliar expressa concordância espacial e tempo,"O auxiliar (AUX) na Libras é um elemento de concordância que expressa a relação entre sujeito e objeto através do movimento da mão, e é usado para indicar tempo e aspecto em verbos sem concordância.",uso do auxiliar (AUX) com verbo sem concordância,False,JOÃOa aAUXb <NÃO GOSTAR>n ; JOÃOa <MARIAb aAUXb>do <[GOSTAR] i>mc,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,159,"Através da direção do movimento, o auxiliar expressa a relação estabelecida entre os argumentos da sentença."
sign2voice,LIBRAS.PRONOMES.004,pronomes,Pronomes de apontação (IX) usados em foco e concordância,"Pronomes de apontação (IX) são usados para marcar sujeito e objeto em construções com foco e concordância, especialmente em verbos com concordância.",uso de IX em construção com foco ou concordância,False,AMANHÃ> IXa CONVERSAR IXb ; JOÃOa <NÃO <aDARb>do LIVRO MARIAb >n,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,156,AMANHÃ> IXa CONVERSAR IXb
sign2voice,LIBRAS.CLASSIFICADORES.002,classificadores,Classificadores usados com verbos sem concordância,"Classificadores são comumente usados com verbos sem concordância para indicar movimento, forma ou localização de objetos.",verbo sem concordância com objeto movimentado ou com forma específica,False,JOÃO aAJUDARb MARIA ; JOÃO <aDARb>do LIVRO,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,155,JOÃO <aAJUDARb MARIA>do
sign2voice,LIBRAS.FOCO.006,foco,Marca não-manual de foco espalha-se sobre IP vazio,"As marcas não-manuais associadas ao foco (como expressão facial, olhar direto, inclinação da cabeça) se espalham sobre todo o IP vazio após a movimentação do núcleo para FP, indicando a presença de foco em toda a estrutura do IP.",presença de foco com movimentação de IP para Spec de FP,False,[FP [EU <NÃO <aIRb>do ]i >n <[F NÃO] [IP t i ]>n ; [FP [AMANHÃ EL@ COMPRAR CARRO ] i <[F AMANHÃ] [ IP t i ]>mc,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,178,"As marcas não-manuais associadas com os elementos em foco se espalham sobre IP vazio, conforme foi ilustrado nos exemplos anteriores."
sign2voice,LIBRAS.NEGACAO.003,negacao,Negação com sinal de NÃO e marca não-manual,"A negação em Libras é expressa com o sinal NÃO, que pode ser acompanhado de marca não-manual (expressão facial, inclinação da cabeça) e pode ser posicionado antes ou após o verbo, dependendo do foco e da estrutura da frase.",presença de negação em uma frase,False,EU <NÃO IR>n <NÃO>n ; [FP [EU <NÃO <aIRb>do] i >n <[F NÃO] [IP t i ]>n,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,169,EU <NÃO IR>n <NÃO>n
sign2voice,LIBRAS.VERBOS.006,verbos,Verbos direcionais com concordância espacial,"Verbos direcionais (manuais) em Libras concordam com o sujeito e objeto em termos de localização espacial, movimento e direção, exigindo que os elementos envolvidos estejam localizados no espaço.",verbo direcional com sujeito e objeto localizáveis no espaço,False,aJOÃO <aDARb>do LIVRO <MARIAb>do,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,170,aJOÃO <aDARb>do LIVRO <MARIAb>do
sign2voice,LIBRAS.PRONOMES.005,pronomes,Pronomes apontados (IX) usam localização espacial,"Pronomes em Libras são frequentemente expressos por sinais de apontação (IX) que se referem a um local no espaço previamente estabelecido, permitindo a concordância e a referência sem repetição do sinal.",presença de referência a um sujeito ou objeto já mencionado,False,IX(casa) ; IX(mãe),Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,168,EU PERDER LIVRO <PERDER>mc
sign2voice,LIBRAS.PERGUNTA.006,pergunta,Marca não-manual obrigatória em CP,"As marcas não-manuais associadas a construções interrogativas se espalham obrigatoriamente sobre todo o IP (Inflectional Phrase), indicando que CP está à esquerda de IP.",Ocorrência de construção interrogativa com marca não-manual,False,JOÃO PEGAR <BOLA>sn -> inválido ; JOÃO PEGAR <O QUE>qu -> inválido,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,184,Os exemplos a seguir são considerados agramaticais se o objetivo é significar as mesmas sentenças com a respectiva marca não-manual espalhada por toda sentença como apresentado até aqui.
sign2voice,LIBRAS.PERGUNTA.007,pergunta,Interrogativas em posição final como foco duplo,"Elementos interrogativos em posição final são instâncias de construção dupla com foco, onde o elemento é movido para [Spec CP] e o segundo é mantido in situ como foco no núcleo de FP (Focus Phrase).",Elemento interrogativo em posição final com marca não-manual interrogativa sobre toda a sentença,False,QUEM GOSTAR MARIA QUEM -> QUEM GOSTAR MARIA QUEM ; O QUE JOÃO PEGAR O QUE -> O QUE JOÃO PEGAR O QUE,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,185,Elementos interrogativos em posição final são elementos focalizados ocupando o núcleo da projeção FP. A presença de foco licencia o apagamento da cópia.
sign2voice,LIBRAS.PERGUNTA.008,pergunta,Distinção entre interrogativas principais e subordinadas,"Interrogativas principais usam marca não-manual < >qu, enquanto interrogativas subordinadas usam < >qu~ com expressão facial diferenciada e mais tensa.",Oração interrogativa em contexto subordinado (ex: após 'eu quero saber'),False,EU QUERO SABER <QUEM O JOÃO ESCOLHER>qu~~ ; EU QUERO SABER <QUEM JOÃO ESCOLHER QUEM>,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,190,"Na língua de sinais brasileira, diferentemente da ASL, as construções interrogativas nas orações principais têm um sinal diferente do sinal de orações subordinadas."
sign2voice,LIBRAS.PERGUNTA.009,pergunta,Marca não-manual de confirmação em perguntas indiretas,"Perguntas indiretas com marca não-manual < >qu~ indicam desejo de confirmação, não apenas indagação.",Construção de pergunta indireta com marca não-manual < >qu~,False,TU SABER <QUEM>qu~ IX CONQUISTAR ; TU SABER <QUEM>qu~ IX,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,193,A marca não-manual desse tipo de interrogativa parece estar associada com a idéia de querer ter uma confirmação.
sign2voice,LIBRAS.VERBOS.007,verbos,Verbo com concordância exige localização espacial,"Verbos com concordância (como DAR, PERGUNTAR, AJUDAR) exigem marcação espacial (locação) que corresponde ao sujeito ou objeto, com movimento direcional que reflete a relação gramatical.","Verbo com concordância (ex: DAR, PERGUNTAR) com sujeito e objeto localizáveis no espaço",False,DAR IX(PESSOA) -> DAR IX(PESSOA) ; PERGUNTAR IX(PESSOA) -> PERGUNTAR IX(PESSOA),Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,195,A grande questão em relação às línguas de sinais é a seguinte: a marcação chamada de concordância nas línguas de sinais é de fato concordância?
sign2voice,LIBRAS.FOCO.008,foco,Foco em posição final com construção dupla,"O foco em orações interrogativas pode ser expresso por um elemento interrogativo em posição final, que é uma instância de construção dupla com apagamento da cópia gerada em [Spec CP].",Elemento interrogativo em posição final com marca não-manual sobre toda a sentença,False,QUEM GOSTAR MARIA QUEM -> QUEM GOSTAR MARIA QUEM ; O QUE JOÃO PEGAR O QUE -> O QUE JOÃO PEGAR O QUE,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,185,"A posição final pode ser explicada como uma instância de construção dupla, assim como proposto por Petrônio e Lillo-Martin (1997) para a ASL."
sign2voice,LIBRAS.SINTAXE.018,sintaxe,Ordem de sinais: CP à esquerda de IP,"A estrutura da frase em Libras tem CP (Complementizer Phrase) posicionada à esquerda de IP (Inflectional Phrase), com movimento de elementos interrogativos para [Spec CP].",Presença de oração interrogativa ou subordinada,False,DE QUEM JOÃO GOSTAR ; EU QUERO SABER <QUEM O JOÃO ESCOLHER>qu~~,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,184,"Assumindo que as marcas não-manuais estão associadas com o domínio de c-comando, CP deve estar à esquerda de IP, uma vez que tais marcas se espalham obrigatoriamente sobre IP."
sign2voice,LIBRAS.PRONOMES.006,pronomes,Pronomes apontados (IX) como referência espacial,"Pronomes de terceira pessoa são representados por sinais de apontação (IX) que indicam localização espacial, sendo usados para referenciar sujeitos ou objetos já estabelecidos no espaço.",Referência a terceira pessoa em discurso com localização espacial,False,IX(PESSOA) -> IX(PESSOA) ; IX(CASA) -> IX(CASA),Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,183,"IX(casa), CASA, EXPLICAR-ME"
sign2voice,LIBRAS.NEGACAO.004,negacao,Negação com marca não-manual e sinal de negação,"A negação em Libras é expressa por marca não-manual (como expressão facial de negação) combinada com o sinal de negação (ex: NÃO, NÃO-QUERER).",Construção negativa em oração,False,NÃO QUERER -> NÃO QUERER ; NÃO (expressão facial) -> NÃO,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,184,Os exemplos a seguir são considerados agramaticais se o objetivo é significar as mesmas sentenças com a respectiva marca não-manual espalhada por toda sentença como apresentado até aqui.
sign2voice,LIBRAS.CLASSIFICADORES.003,classificadores,Classificadores para objetos animados e inanimados,"Classificadores são usados para representar objetos animados e inanimados, com variação de configuração de mão e movimento que refletem características do objeto.","Referência a objeto com características distintas (ex: pessoa, carro, livro)",False,CLASSIFICADOR(Pessoa) -> CLASSIFICADOR(Pessoa) ; CLASSIFICADOR(Carro) -> CLASSIFICADOR(Carro),Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,197,"Nesse sentido, faz-se necessária uma breve discussão sobre os diferentes tipos de verbos encontrados na língua de sinais brasileira."
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.001,expressoes-idiomaticas,Tag questions com marca não-manual,"Construções com marca não-manual em final de frase (ex: < >sn) podem indicar tag questions, com significado de confirmação.",Frase com marca não-manual < >sn no final,False,JOÃO PEGAR <BOLA>sn ; JOÃO PEGAR <O QUE>qu,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,184,"Esses exemplos são possíveis na língua de sinais brasileira, mas com outro significado, algo como uma pergunta de confirmação (tag questions)"
sign2voice,LIBRAS.VERBOS.010,verbos,Verbos backward iniciam trajetória no objeto,"Verbos com concordância do tipo 'backward' iniciam o movimento do sinal na posição do objeto e terminam na posição do sujeito, ao contrário dos verbos convencionais.","verbo com concordância que indica movimento do objeto para o sujeito (ex: BUSCAR, CHAMAR)",False,BUSCAR ; CHAMAR,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,199,"Tais verbos iniciam a trajetória do sinal na posição do objeto e concluem-na na posição de sujeito, ao contrário dos demais verbos com concordância, que começam sua trajetória na posição do sujeito e vão em direção à posição do objeto."
sign2voice,LIBRAS.PRONOMES.007,pronomes,Pronomes de apontação (IX) indicam sujeito ou objeto,"Pronomes de apontação (IX) são usados para indicar sujeito ou objeto em frases com concordância verbal, ocupando posições espaciais fixas no espaço de sinalização.",presença de sujeito ou objeto localizável no espaço,False,<ELE>do ; <JOÃO>t,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,198,verbo com concordância + sujeito e objeto ambos localizáveis no espaço
sign2voice,LIBRAS.FOCO.009,foco,Foco ocupa posição final da frase,"O foco de uma frase na Libras é geralmente marcado pela posição final, associada a movimentos de cabeça e a estruturas de tópico-comentário.",presença de foco em uma frase,False,<JOÃO>t <TELA>t <PINTAR-PINCEL>cl/mc ; <CENTRO>t MULHERES [CL(pessoas)-CRUZANDO-ENTRE-SIb] hn,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,205,"Em termos estruturais, a posição final também é ocupada pelo foco que usualmente está associada com o movimento da cabeça"
sign2voice,LIBRAS.CLASSIFICADORES.004,classificadores,Classificadores incorporam objeto e ação em um único sinal,"Classificadores podem incorporar informação sobre o objeto, ação e até número ou grau, formando predicados complexos que funcionam como um único sinal.",uso de classificador com verbo (ex: CL(carro)-BATER-POSTE),False,<CL(carro)-BATER-POSTE+>cl ; <CL(pessoas)-CRUZANDO-ENTRE-SI>cl,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,201,os classificadores podem incorporar número e grau. Liddell (1980) refere-se a este tipo de exemplo na língua de sinais americana como ‘predicados complexos’.
sign2voice,LIBRAS.EXPRESSOES-IDIOMATICAS.002,expressoes-idiomaticas,Construções manuais com classificadores são convencionais e naturais,"Construções com verbos manuais e classificadores são expressões fixas e convencionais na Libras, usadas para expressar ações com instrumentos ou relações espaciais de forma natural.","uso de classificador com verbo manual (ex: PINTAR-PINCEL, BATER-POSTE)",False,<JOÃO>t <CASA>t <PINTAR-ROLO>cl ; <JOÃO>t <CARRO>t <CL(carro)-BATER-POSTE>cl,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial,200,"Assim como observado com os verbos associados com aspecto, os verbos manuais finalizam a sentença. Primeiro situa-se sobre o que está se falando e, em seguida, define-se que tipo de verbo manual será usado, como nas construções tópico-comentário."
sign2voice,LIBRAS.MORFOLOGIA.020,morfologia,Flexão por sobreposição de movimentos simultâneos,"A flexão em Libras é realizada por sobreposição de movimentos simultâneos, onde morfemas são produzidos ao mesmo tempo, sobrepostos uns aos outros, em uma estrutura locação-movimento-locação.",morfemas produzidos simultaneamente com sobreposição de movimento,False,flexão de concordância ; flexão aspectual,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,194,"A morfologia simultânea é considerada flexional e consiste na sobreposição da estrutura morfológica da unidade canônica locação-movimento-locação, simultaneamente, ou seja, os morfemas seriam produzidos ao mesmo tempo, sobrepostos uns aos outros."
sign2voice,LIBRAS.NEGACAO.001,negacao,Incorporação da negação por movimento da cabeça,"A negação em Libras pode ser incorporada ao sinal por meio do movimento da cabeça de um lado para o outro, alterando o parâmetro movimento do sinal original.","Sinal que expressa negação, com movimento da cabeça de um lado para o outro",False,NÃO SABER ; NÃO TER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,209,"Os sinais (100) NÃO SABER e (101) NÃO TER têm a incorporação da negação em que há o movimento da cabeça de um lado para o outro, também sofre a alteração de movimento no sinal"
sign2voice,LIBRAS.VERBOS.001,verbos,Verbos com concordância dupla regular,Verbos de concordância dupla regular têm o ponto inicial do movimento ligado à localização do sujeito e o ponto final ligado à localização do objeto.,Verbo com movimento de trajetória direcional que concorda com sujeito e objeto em localizações no espaço,False,1ªpessoaENSINAR3ªpessoa ; 3ªpessoaENSINAR1ªpessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,216,"A grande maioria desses verbos possui o ponto inicial do movimento concordando com a localização do sujeito, enquanto que o ponto final do movimento concorda com a localização do objeto. Esses são os chamados verbos de concordância dupla regular"
sign2voice,LIBRAS.VERBOS.002,verbos,Verbos com concordância dupla reversa,Verbos de concordância dupla reversa têm o ponto inicial do movimento ligado à localização do objeto e o ponto final ligado à localização do sujeito.,Verbo com movimento de trajetória direcional cujo ponto inicial marca o objeto e o ponto final marca o sujeito,False,1ªpessoaCONVIDAR2ªpessoa ; 2ªpessoaCONVIDAR1ªpessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,217,"o ponto inicial do movimento do verbo não marca o sujeito, mas sim o objeto da sentença. Já o ponto final do movimento do verbo coincide com a localização do sujeito"
sign2voice,LIBRAS.VERBOS.003,verbos,Verbos de concordância única,"Verbos que não têm movimento de trajetória direcional podem apresentar concordância com apenas um argumento (sujeito ou objeto), dependendo da estrutura sintática da frase.","Verbo articulado em um único ponto no espaço, com concordância com um único argumento",False,ESTUDAR ; TRABALHAR ; BRINCAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,218,"Esses verbos podem apresentar concordância com apenas um único argumento da sentença e que em alguns casos pode ser o sujeito da oração, em outros, o objeto, a depender da estrutura sintática da frase"
sign2voice,LIBRAS.PRONOMES.001,pronomes,Apontamento para referência de pessoa,"O apontamento direcionado ao peito marca a 1ª pessoa; ao interlocutor, a 2ª pessoa; e a um ponto no espaço, a 3ª pessoa.",Apontamento com direção específica no espaço de sinalização,False,IX(peito) ; IX(interlocutor) ; IX(ponto no espaço),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,214,O apontamento em direção ao peito do sinalizante marca a 1ª pessoa. Já o apontamento em direção ao interlocutor indica a 2ª pessoa do discurso. Já a 3ª pessoa é marcada a partir do apontamento a um ponto específico no espaço
sign2voice,LIBRAS.TEMPO-ASPECTO.001,tempo-aspecto,Ausência de marcação fonológica para tempo e aspecto,"Não há evidência de marcação fonológica (como movimento repetido) para tempo ou aspecto em Libras; essas categorias são expressas por meio de contexto, tempo verbal ou elementos não-manuais.",Expressão de tempo ou aspecto em Libras sem alteração fonológica no sinal,False,SONHAR (dois movimentos repetidos) ; COMER (dois movimentos internos),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,212,"A distinção entre categorias pode ser associada, na Libras, apenas à posição sintática que deve ser ocupada por um verbo ou por um nome, a depender da grade argumental do item predicador; assim, há forte relação entre a morfossintaxe e a distinção entre nomes e verbos, e falta de evidências de uma marcação fonológica na distinção, conforme análise de Pizzio e Silva (2021)"
sign2voice,LIBRAS.SINTAXE.001,sintaxe,Distinção entre nome e verbo por posição sintática,"A categoria gramatical de um sinal (nome ou verbo) é determinada pela sua posição na frase e pelas propriedades distribucionais, não por mudanças fonológicas.",Sinal que pode funcionar como nome ou verbo dependendo da posição na frase,False,TELEFONE (um movimento) ; COMER (dois movimentos internos),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,212,"A distinção entre categorias pode ser associada, na Libras, apenas à posição sintática que deve ser ocupada por um verbo ou por um nome, a depender da grade argumental do item predicador"
sign2voice,LIBRAS.CLASSIFICADORES.001,classificadores,Uso de classificadores em sinais complexos,"Classificadores são usados em sinais para representar objetos, ações ou relações espaciais, especialmente em contextos de descrição ou narrativa.",Sinal que envolve movimento ou configuração de mão para representar objetos ou ações complexas,False,VIDEOCONFERÊNCIA ; HIPERTEXTO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,208,"Morfemas presos também podem servir de morfema base para a criação de vários sinais, como o morfema preso L, que tem o significado de tela, pode derivar sinais como (99) VIDEOCONFERÊNCIA e HIPERTEXTO"
