id,categoria,titulo,descricao,gatilho,exemplos,ids_origem,justificativa_fusao,fontes
ASLFD.EXPRESSOES-IDIOMATICAS.11,expressoes-idiomaticas,Wow!,"Expressão de surpresa ou admiração com conotação positiva ou negativa. O tom é determinado pela expressão facial: olhos arregalados e sorriso parcial para positivo, sobrancelhas franzidas para negativo.","Quando algo surpreende, impressiona ou desagrada, especialmente em contexto social.",Você vê algo incrível -> WOW! ; Você vê algo ruim -> WOW! (com sobrancelhas franzidas),ASLFD.EXPRESSOES-IDIOMATICAS.011,,ASL for Dummies — Cap.19 (Expressões populares) p.340
ASLFD.EXPRESSOES-IDIOMATICAS.12,expressoes-idiomaticas,FINISH como 'enough already' ou 'stop that',"O sinal 'FINISH' pode ser usado como exclamação para indicar 'basta já' ou 'pare com isso', especialmente com expressão facial de impaciência ou repreensão. É feito com uma mão e acompanhado pela pronúncia de 'fish'.","Situação de frustração, impaciência ou repreensão",FINISH,ASLFD.EXPRESSOES-IDIOMATICAS.012,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.45
ASLFD.EXPRESSOES-IDIOMATICAS.13,expressoes-idiomaticas,Flick the light off and on para chamar atenção,"Para chamar a atenção de uma pessoa surda em um cômodo, apague e acenda a luz rapidamente. É uma expressão idiomática comum para sinalizar presença.",Situação em que se deseja chamar a atenção de uma pessoa surda em um cômodo,"To get the attention of a Deaf person in a room you’re entering, flick the light off and on — that will do the trick",ASLFD.EXPRESSOES-IDIOMATICAS.013,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.101
ASLFD.EXPRESSOES-IDIOMATICAS.14,expressoes-idiomaticas,Propor um brinde com batida na mesa,"Para pedir atenção e propor um brinde em um grupo de surdos, bate-se na mesa com os dedos para criar uma vibração. Isso sinaliza que se tem a palavra e está se convidando para o brinde.","Reunião em torno de uma mesa com surdos, desejo de fazer um brinde",Knock on the table to create a vibration. You will then have the floor.,ASLFD.EXPRESSOES-IDIOMATICAS.014,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.111
ASLFD.EXPRESSOES-IDIOMATICAS.15,expressoes-idiomaticas,Dois pés em um pod,"A expressão idiomática 'like two peas in a pod' é sinalizada cruzando os dedos indicadores e apertando os lábios, com o mesmo movimento usado para 'good luck'. Indica amizade muito próxima.",Quando se quer indicar que dois amigos são muito próximos ou semelhantes,Close friends are like two peas in a pod -> crossed fingers and pursing lips,ASLFD.EXPRESSOES-IDIOMATICAS.015,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.127
ASLFD.EXPRESSOES-IDIOMATICAS.16,expressoes-idiomaticas,Gorging com movimento e expressão facial,"Para sinalizar 'gorging', use ambos os punhos alternadamente para imitar colocar comida na boca, com as bochechas inchadas ou a boca aberta larga. A velocidade do sinal aumenta o efeito de comer muito.",Quando se quer expressar que alguém está comendo muito ou se alimentando excessivamente.,"Gorging -> [sinal com ambas as mãos alternando, bochechas inchadas, boca aberta, movimento rápido]",ASLFD.EXPRESSOES-IDIOMATICAS.016,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.168
ASLFD.EXPRESSOES-IDIOMATICAS.17,expressoes-idiomaticas,Fome extrema com expressão facial e velocidade,"Para sinalizar 'starving', use o sinal 'HUNGRY' mais rápido, abra a boca um pouco mais e use expressão facial de fome.","Quando se quer expressar fome extrema, especialmente em contexto de refeição.","Starving -> HUNGRY (rápido, boca aberta, expressão facial)",ASLFD.EXPRESSOES-IDIOMATICAS.017,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.168
ASLFD.EXPRESSOES-IDIOMATICAS.18,expressoes-idiomaticas,Sinalizar 'full' com bochechas inchadas,"Para sinalizar 'full', use o sinal 'FULL' com as bochechas inchadas, indicando que a pessoa está satisfeita após comer.",Quando se quer expressar que alguém está cheio após uma refeição.,Full -> FULL (com bochechas inchadas),ASLFD.EXPRESSOES-IDIOMATICAS.018,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.168
ASLFD.EXPRESSOES-IDIOMATICAS.19,expressoes-idiomaticas,Sinal 'get all the sympathy your hands can hold',"Expressão idiomática usada para descrever uma situação em que alguém está se sentindo mal e deseja ou recebe empatia e apoio emocional, especialmente em contextos de doença ou dor física.",Quando alguém está descrevendo um mal-estar físico e o contexto sugere que está buscando compaixão ou apoio.,"When you’re not feeling that well, these sentences can help you get all the sympathy your hands can hold.",ASLFD.EXPRESSOES-IDIOMATICAS.019,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.289
ASLFD.EXPRESSOES-IDIOMATICAS.20,expressoes-idiomaticas,Gesto de 'evil eye' como expressão de desaprovação,"O gesto de 'evil eye' (olhar malicioso ou desaprovador) é usado para expressar desaprovação, desconfiança ou crítica, geralmente com olhos arregalados e olhar fixo. É uma expressão idiomática com uso social e emocional claro.","em situações de desaprovação, crítica ou desconfiança",GIVE	SOMEONE	THE	'EVIL	EYE',ASLFD.EXPRESSOES-IDIOMATICAS.020,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.17
ASLFD.EXPRESSOES-IDIOMATICAS.21,expressoes-idiomaticas,Gesto de 'off to a good start' como expressão de início promissor,"A expressão 'off to a good start' é usada para indicar que algo começou bem, com potencial para sucesso. É uma expressão idiomática com valor positivo e é comum em contextos de motivação ou avaliação inicial.",quando algo começa com sucesso ou promessa,off	to	a	good	start,ASLFD.EXPRESSOES-IDIOMATICAS.021,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.19
ASLFD.EXPRESSOES-IDIOMATICAS.22,expressoes-idiomaticas,Glide hands down after sport sign to indicate player,"Após sinalizar um esporte, deslize as mãos para baixo ao longo dos lados do corpo para indicar o praticante do esporte (ex: golf → golfer, run → runner).",Frase com pessoa que pratica um esporte individual,Mark is a good golfer. -> M-A-R-K GOOD GOLF (AGENT) ; She is a runner. -> RUN (AGENT),ASLFD.EXPRESSOES-IDIOMATICAS.022,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.254
ASLFD.EXPRESSOES-IDIOMATICAS.23,expressoes-idiomaticas,Sinal 'K-O' para 'knocked out',"O sinal 'K-O' é usado para indicar que alguém está inconsciente ou desmaiado. É feito com a mão dominante em forma de K, começando no nível dos olhos, movendo-se para o lado da boca, com os olhos fechados e a cabeça inclinada.",Situação em que alguém está desmaiado ou inconsciente,He is knocked out. -> K-O,ASLFD.EXPRESSOES-IDIOMATICAS.023,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.277
ASLFD.EXPRESSOES-IDIOMATICAS.24,expressoes-idiomaticas,Sinal 'FEEL' com dedo indicador subindo,"O sinal 'FEEL' é feito movendo o dedo médio do estômago para o peito e para fora, indicando a sensação física. Se o polegar for levantado após o sinal, significa 'feel good'.",Expressão de sensação física ou bem-estar,I feel good. -> FEEL (com polegar para cima),ASLFD.EXPRESSOES-IDIOMATICAS.024,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.277
ASLFD.TEMPO-ASPECTO.1,tempo-aspecto,Indicação de ação não iniciada ou incompleta,"Em ASL, a indicação de que uma ação ainda não começou ou não foi concluída é feita com o sinal 'NOT YET' no final da frase, acompanhado de um movimento de cabeça ligeiro de lado a lado, que funciona como um 'não'. Esse sinal expressa claramente o estado de não realização da ação, sem necessidade de palavras adicionais.",frase que expressa que uma ação ainda não ocorreu ou não foi concluída,ME EAT — NOT YET,ASLFD.TEMPO-ASPECTO.003,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.35
ASLFD.TEMPO-ASPECTO.2,tempo-aspecto,Indicação de tempo e aspecto por expressão facial e movimento,"Em ASL, o tempo (passado, presente, futuro) e o aspecto da ação são indicados principalmente por expressão facial, velocidade do sinal, duração e movimento, em vez de marcas gramaticais fixas. O contexto e a execução do sinal determinam o tempo e o aspecto da ação.","quando se expressa ação no passado, presente ou futuro",YES — SOON — CHRISTMAS GIFTS — START BUYING — WANT ME,ASLFD.TEMPO-ASPECTO.007,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.27
ASLFD.MORFOLOGIA.1,morfologia,Expressão facial para adjetivos e advérbios,"Adjetivos e advérbios em ASL são frequentemente expressos por meio de expressões faciais e gestos corporais, como mudanças na forma da boca, franzir as sobrancelhas ou puxar os lábios, em vez de sinais específicos para palavras como 'small', 'big', 'very' ou 'loudly'. Essa estratégia transmite intensidade, tamanho, velocidade ou emoção de forma contextualizada.","descrição de tamanho, intensidade, velocidade ou emoção","PRETTY GIRL: Raise eyebrows, form mouth into an 'o' shape ; BAD MOVIE: Turn mouth down in a frown and scrunch eyebrows ; GOOD DOG: Slightly smile and raise eyebrows ; RUN VERY FAST: Scrunch eyebrows and clench jaw",ASLFD.MORFOLOGIA.002,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.32
ASLFD.MORFOLOGIA.2,morfologia,Formação de agentes por personificação,"Para indicar uma pessoa que realiza uma ação (agente), o sinal do verbo é modificado com um movimento descendente dos dorsos das mãos ao longo dos lados do corpo, com os dedos estendidos, transformando o verbo em um substantivo que denota o agente.","quando se deseja indicar uma pessoa que realiza uma ação (ex: quem escreve, quem cozinha)",WRITE + AGENT = WRITER ; COOK + AGENT = CHEF,ASLFD.MORFOLOGIA.003,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.50
ASLFD.MORFOLOGIA.3,morfologia,Formação de móveis por modificação do sinal de 'chair',Os sinais para 'love seat' e 'couch' são derivados do sinal de 'chair' por meio de variações no movimento e na posição das mãos: 'love seat' usa movimento duplo seguido de posição lateral para indicar dois assentos; 'couch' usa movimento simples seguido de movimento para fora para indicar múltiplos assentos.,frase que menciona 'love seat' ou 'couch' após 'chair',"To sign love seat, sign chair (double motion), and then, with the same handshape, put your dominant hand next to your passive hand to show a couch for two ; To sign couch, make the sign for chair (single motion), and then move your dominant hand outward to show several seats",ASLFD.MORFOLOGIA.008,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.105
ASLFD.MORFOLOGIA.4,morfologia,Formação de substantivos compostos com movimento de coleta,"Substantivos que indicam atividades de coleta ou organização repetitiva (como 'stamp collecting') são formados com um movimento de reunir objetos na palma da mão, simbolizando a ação de juntar itens.","frase que descreve uma atividade de coleta ou organização de itens, como 'I collect stamps.'",STAMPS — COLLECT ME,ASLFD.MORFOLOGIA.016,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.261
ASLFD.MORFOLOGIA.5,morfologia,Uso de movimento labial no dedilhado,"Durante o dedilhado de palavras, os lábios são movidos silenciosamente para acompanhar os sons das letras, ajudando a manter o ritmo e a clareza, sem pronunciar cada letra individualmente.",durante o dedilhado de palavras,P-H-I-L-L-I-P,ASLFD.MORFOLOGIA.022,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.19
ASLFD.CLASSIFICADORES.1,classificadores,"Classificadores para objetos, pessoas ou lugares com base em forma, tamanho ou posição","Classificadores são usados para representar objetos, pessoas ou lugares com base em forma, tamanho ou posição. Devem ser usados apenas após o assunto já ter sido introduzido, para esclarecer detalhes específicos. As formas manuais naturais (A, B, C, S, O, 1, 5) são usadas como classificadores em ASL para representar esses elementos, sendo fixas e geralmente usadas com a mão passiva quando não ativas.","Após introduzir um assunto, quando se deseja descrever forma, posição ou movimento de um objeto; quando se descreve objetos, pessoas ou ações com classificadores","A handshape with thumb up represents a vase, stop sign, or computer tower ; C handshape represents a muscle, glass, or wad of dollars ; F handshape represents coins, small rocks, or polka dots ; START: Place your active index finger between your index and middle fingers of your passive hand, and then turn the active index finger outward ; COOK: Hold your passive hand out, palm up. Lay your active hand across the top of it, palm down. Now flip your active hand over, then flip it back over, palm down.",ASLFD.CLASSIFICADORES.001 ; ASLFD.CLASSIFICADORES.003,"Ambas as candidatas descrevem o uso de formas manuais naturais como classificadores para representar objetos, pessoas ou ações, com foco em forma, tamanho e posição, e compartilham o princípio de uso após introdução do assunto e com mão passiva.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.23; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.53
ASLFD.CLASSIFICADORES.2,classificadores,Classificadores para 'cast' em membros,"O sinal 'cast' é feito com a mão dominante em forma de C, deslizando duas vezes sobre o membro afetado. Se o cast estiver no braço, o sinal é feito no braço passivo; se no pé, aponta-se para a área. Para corpo inteiro, é fingerspellado como B-O-D-Y-C-A-S-T.","Frase com 'cast' em inglês, especialmente em contexto médico",She has a cast. -> CAST (com movimento no braço ou perna),ASLFD.CLASSIFICADORES.004,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.283
ASLFD.CLASSIFICADORES.3,classificadores,Classificadores para 'prescription',"O sinal 'prescription' é feito com os dedos R-X fingerspellados, seguidos por um movimento de quadrado com os dois indicadores, começando no topo e se encontrando na base, simbolizando 'slip'.",Frase com 'prescription' em inglês,She has a prescription. -> R-X (fingerspell) + quadrado com dois indicadores,ASLFD.CLASSIFICADORES.005,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.283
ASLFD.PERGUNTA.1,pergunta,Expressão facial de pergunta,"Em ASL, perguntas são indicadas principalmente por expressão facial, com sobrancelhas levantadas e olhos arregalados, às vezes combinadas com movimento de cabeça para frente. Essa expressão facial é essencial para marcar uma frase como interrogativa, mesmo sem mudanças na estrutura ou no sinal manual.",em frases interrogativas,SIGN YOU Q ; DEAF YOU Q ; WHAT’S_UP ; M-A-L-L	—	RIDE	—	WANT	YOU	Q,ASLFD.PERGUNTA.001 ; ASLFD.PERGUNTA.008,"Ambas as candidatas descrevem a mesma base gramatical: o uso da expressão facial (sobrancelhas levantadas, olhos arregalados) como marcador essencial de pergunta em ASL, independentemente da estrutura da frase.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.27; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.57
ASLFD.PERGUNTA.2,pergunta,Sinal manual de interrogação no final da frase,"O sinal manual de interrogação, feito com o punho fechado movendo-se para cima e para baixo com a mão dominante, pode ser adicionado no final de uma frase para indicar claramente que se trata de uma pergunta. Esse sinal é opcional, mas reforça a intenção interrogativa.",frase que é uma pergunta,GOING — WHO Q ; WANT SEE — KITCHEN Q ; M-A-L-L ARRIVE — HOW Q,ASLFD.PERGUNTA.003 ; ASLFD.PERGUNTA.005,"Ambas as candidatas descrevem o mesmo fenômeno: o uso do sinal manual de interrogação no final da frase para marcar uma pergunta, com variações apenas no exemplo e na menção a estruturas com palavras interrogativas.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.118; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.148
ASLFD.PERGUNTA.3,pergunta,Sinal manual de interrogação no início da frase,"O sinal manual de interrogação pode ser colocado no início de uma frase, especialmente em perguntas mais formais ou quando se deseja destacar a intenção interrogativa. Esse uso é opcional e serve para enfatizar a pergunta desde o início.",frase interrogativa com foco no início da pergunta,Q GOING — WHO ; Q WANT SEE — KITCHEN,ASLFD.PERGUNTA.004,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.118
ASLFD.PERGUNTA.4,pergunta,Perguntas retóricas com resposta implícita,"Perguntas retóricas em ASL são sinalizadas com expressão facial de pergunta (sobrancelhas levantadas), mas o signador responde imediatamente sem esperar resposta, pois o objetivo é enfatizar um ponto, não obter informação. A estrutura da frase permanece como em uma pergunta, mas a resposta é dada de forma implícita.","Frase que apresenta uma pergunta com resposta óbvia ou já conhecida, como 'Brent is on my team.'",MY TEAM-- WHO — B-R-E-N-T,ASLFD.PERGUNTA.007,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.270
ASLFD.FOCO.1,foco,Construção de Diálogo,"Em ASL, para recontar uma conversa, o signador muda ligeiramente o corpo ou a cintura para assumir o papel de cada pessoa envolvida, sem precisar repetir o nome após a primeira vez. Isso permite uma representação clara e dinâmica das falas de diferentes interlocutores.",Recontar uma conversa entre duas ou mais pessoas,"Sheri shifts to the left — Aunt Dee — Orange and cream are too Halloween-like... ; Sheri shifts to the right — Aunt Denni — Don’t be silly, orange is Sheri’s favorite color... ; Wanda looks into the mirror and signs short on her legs, with open mouth and wide eyes",ASLFD.FOCO.001 ; ASLFD.FOCO.002,"Ambas as candidatas descrevem a representação física de ações ou falas de diferentes pessoas durante um relato, com mudança corporal para indicar mudança de agente, sendo fenômenos distintos mas relacionados ao foco narrativo.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.76; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.77
ASLFD.FOCO.2,foco,Expressão Facial para Enfatizar Significado,"A expressão facial é crucial em ASL para indicar foco, emoção, intensidade ou tom específico. Ela pode alterar o significado de um sinal, tornando-o mais claro, enfático ou emocionalmente carregado.","Quando se deseja transmitir emoção, intensidade ou tom específico","SICK: Both hands move in a small circular motion. One hand touches the head while the other touches the stomach. Looking nauseous as you do the sign. ; NO: When you sign the word, close your eyes if you want to make it more emphatic. ; Wanda looks into the mirror and signs short on her legs, with open mouth and wide eyes",ASLFD.FOCO.003,"Ambas as candidatas envolvem o uso de expressão facial para intensificar ou aclarar o significado de um sinal, sendo parte integrante da representação de foco emocional e narrativo.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.25
ASLFD.FOCO.3,foco,Contato Visual para Manter Atenção,"O contato visual é essencial em ASL. O signador deve manter o olhar no rosto do interlocutor, usando a visão periférica para acompanhar os movimentos das mãos, garantindo comunicação clara e foco na interação.",Durante interações de comunicação em ASL,"Keep your eyes on the whole picture, from the signer’s abdomen on up to her head. ; Wanda looks into the mirror and signs short on her legs, with open mouth and wide eyes",ASLFD.FOCO.004,"Ambas as candidatas envolvem o uso do olhar e expressão facial para manter foco na comunicação, seja em interação direta ou em representação de reações, sendo fenômenos complementares no controle do foco visual.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.18
ASLFD.PRONOMES.1,pronomes,Uso de espaço para referentes ausentes ou estabelecidos,"Em ASL, pontos fixos no espaço são usados para representar pessoas ou coisas, presentes ou ausentes, com o mesmo ponto sendo reutilizado para o mesmo referente independentemente do gênero. Esse uso do espaço permite rastrear referentes e substituir pronomes, especialmente em contextos onde o referente já foi estabelecido ou está ausente fisicamente.",Quando se refere a uma pessoa ou coisa não presente ou já estabelecida no espaço,Fingerspell 'Buddy' and point to passive hand area ; Point to a specific place in space to stand in for an absent person or thing ; THIS CHAIR (point) — PLEASE — SIT ; MANAGER — HIM (point) Q ; NO — ASSISTANT MANAGER — HIM ; B-U-D-D-Y (point) ME — TRAVEL — WILL ; CHICKEN — HAVE THEM (pontuação),ASLFD.PRONOMES.002 ; ASLFD.PRONOMES.011 ; ASLFD.PRONOMES.012 ; ASLFD.PRONOMES.014 ; ASLFD.PRONOMES.007,"Todas as candidatas descrevem o uso de pontos no espaço para representar referentes, seja ausentes, estabelecidos ou em referência a terceiros, com o mesmo ponto sendo reutilizado para o mesmo referente, e envolvem gestos de pontuação ou localização espacial para indicar pronomes.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.114; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.175; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.239; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.29; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.70
ASLFD.VERBOS.1,verbos,Movimento direcional para sujeito e objeto,"Verbos em ASL usam movimento direcional da mão dominante para indicar a relação entre sujeito e objeto, mesmo quando o sujeito está ausente. O movimento vai do local do sujeito para o local do objeto, criando uma representação espacial da ação.","Frase com sujeito e objeto distintos, onde o sujeito está ausente",KITCHEN — WANT SEE ME ; COUCH LAMP PICTURES — NEED US,ASLFD.VERBOS.003,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.107
ASLFD.VERBOS.2,verbos,Sinal 'stiff' com movimento de 'freeze',"O sinal para 'stiff' é produzido com o mesmo movimento do sinal 'freeze', onde os dedos são dobrados lentamente, como se o corpo estivesse congelando, indicando rigidez corporal, especialmente no pescoço ou membros.","Quando se descreve rigidez corporal, especialmente no pescoço ou em membros",My neck is stiff -> MY NECK — STIFF,ASLFD.VERBOS.012,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.289
ASLFD.VERBOS.3,verbos,Intensidade do movimento no sinal 'bleed',"O sinal 'bleed' é feito movendo a mão dominante para cima e para baixo rapidamente; a velocidade do movimento indica a gravidade do sangramento, sendo mais rápido em casos de hemorragia severa.","Quando se descreve hemorragia ou sangramento, especialmente em contexto de emergência",Her mouth is bleeding -> MOUTH BLEEDING — HER,ASLFD.VERBOS.013,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.291
ASLFD.VERBOS.4,verbos,Sinal de apito para 'referee' ou 'umpire',"O sinal para 'referee' ou 'umpire' é feito colocando os dedos indicador e médio na boca, como se estivesse assoprando um apito, com movimento duplo, indicando a função de árbitro em competições.",Frase com árbitro ou juiz em competição,The referee is watching. -> REFEREE WATCHING ; The umpire called the play. -> UMPIRE CALL PLAY,ASLFD.VERBOS.021,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.250
ASLFD.SINTAXE.1,sintaxe,Estrutura de frases com 'either...or' e 'neither...nor',"Em respostas a perguntas com 'either...or' ou 'neither...nor', os sinais são usados sem expressão facial de pergunta, com movimento de cabeça fixo ou aceno para 'yes' em 'either', e balanço lateral para 'no' em 'neither'.",Resposta a uma pergunta com 'either...or' ou 'neither...nor',APPLES ORANGES — WANT YOU — WHICH ; EITHER FINE,ASLFD.SINTAXE.041,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.160
ASLFD.SINTAXE.2,sintaxe,Indicação de hora com toque no pulso,"Para indicar a hora, toca-se o pulso (como se fosse um relógio) e depois se sinaliza o número. Para a.m., p.m., manhã, tarde ou noite, adiciona-se o sinal correspondente após o número.",Frase que indica uma hora específica,It's 2 o'clock. -> (touch wrist) — 2 — AFTERNOON,ASLFD.SINTAXE.064,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.223
