id,categoria,titulo,descricao,gatilho,exemplos,ids_origem,justificativa_fusao,fontes
ASLFD.SINTAXE.11,sintaxe,Fórmula para sinalizar horas,"Para sinalizar horas, primeiro toca-se o pulso (para indicar relógio) e depois sinaliza-se o número da hora, com a palma da mão voltada para fora. Essa sequência é padrão para expressar horas em ASL.",Expressão de hora em um relógio,WATCH — ONE O'CLOCK ; WATCH — TWO O'CLOCK,ASLFD.SINTAXE.011,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.85
ASLFD.SINTAXE.12,sintaxe,Fórmula para sinalizar minutos,"Minutos são sinalizados com dois sinais: primeiro toca-se o pulso (para indicar relógio) e depois sinaliza-se o número de minutos, com a palma da mão voltada para fora. Essa estrutura é consistente com a de horas.",Expressão de minutos em um relógio,WATCH — TWO MINUTES ; WATCH — TEN MINUTES,ASLFD.SINTAXE.012,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.86
ASLFD.SINTAXE.13,sintaxe,Fórmula para sinalizar segundos,"Como não há sinal específico para segundos, eles são expressos por soletração do termo 'S-E-C' após o número. Isso permite a comunicação precisa de intervalos curtos.",Expressão de segundos em uma frase,THREE S-E-C,ASLFD.SINTAXE.013,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.85
ASLFD.SINTAXE.14,sintaxe,Sinalização de meses do ano,"Meses do ano são sinalizados por soletração (fingerspell), com exceção de alguns que podem ser abreviados (Jan., Feb., etc.), mas é recomendado soletrar todos os meses até dominar o uso. Isso garante clareza e precisão.",Sinalização de data com mês,"J-A-N 22, 2022 ; N-O-V 17, 2022",ASLFD.SINTAXE.014,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.89
ASLFD.SINTAXE.15,sintaxe,Sinalização de números repetidos,"Quando dois números são iguais, a palma da mão é virada para baixo (em direção ao chão) e o número é sinalizado de um lado para o outro. Essa técnica é usada para representar números como 22, 11 ou 00.","Sinalização de um número repetido (ex: 22, 11, 00)",22 ; 00,ASLFD.SINTAXE.015,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.89
ASLFD.SINTAXE.16,sintaxe,Construção de perguntas com 'CAN' e 'Q',"Perguntas com 'CAN' são formadas colocando 'CAN' antes do sujeito e terminando com 'Q' (sinal de pergunta). O sujeito vem após 'CAN'. Em perguntas que envolvem 'what' ou 'where', o sinal do interrogativo vem no início da frase, seguido pelo sujeito e pelo verbo, com o sinal de 'Q' no final para indicar pergunta. O pronome 'you' é implícito quando o interlocutor já está presente.",Frase interrogativa com 'Can you...' ou 'Can I...' no início; frase com pergunta que começa com 'what' ou 'where' e envolve o interlocutor direto,DIRECTIONS - GIVE ME - CAN - Q ; UPSTAIRS - GO ME CAN Q ; MEAN — WHAT Q ; MOVING YOU — WHERE Q,ASLFD.SINTAXE.017 ; ASLFD.SINTAXE.023,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.121; ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.91
ASLFD.SINTAXE.17,sintaxe,Construção de perguntas com 'WHICH' para escolha,"Perguntas que envolvem escolha entre duas opções usam 'WHICH Q' no final, com o sujeito e os itens antecedendo o sinal de pergunta.",Frase interrogativa com 'Do you own your home or rent?',YOUR HOME - OWN - RENT WHICH Q,ASLFD.SINTAXE.018,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.96
ASLFD.SINTAXE.18,sintaxe,Construção de imperativos com 'DON'T' e 'THERE',"Imperativos negativos com 'Don't' são formados com 'DON'T' seguido pelo verbo, o local e 'THERE' para indicar o lugar onde a ação não deve ocorrer.",Frase imperativa negativa com 'Don't play in the living room',LIVING ROOM - PLAY THERE - DON'T,ASLFD.SINTAXE.019,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.102
ASLFD.SINTAXE.19,sintaxe,Construção de frases com 'SIT' e objeto,"Frase com verbo 'SIT' seguido diretamente pelo objeto (como 'couch') sem preposição, com o objeto vindo antes do verbo.",Frase com 'Sit on the couch' ou similar,COUCH - SIT,ASLFD.SINTAXE.020,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.105
ASLFD.SINTAXE.20,sintaxe,Respostas curtas com intensidade e modificador de tempo,"Respostas curtas podem incluir moduladores como 'SHORT' para indicar duração reduzida, e a intensidade do sinal pode reforçar o significado, como em 'I am only working briefly'.",Resposta afirmativa curta a uma pergunta sobre duração de atividade,YES — TWO HOURS — SHORT,ASLFD.SINTAXE.024,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.121
ASLFD.SINTAXE.21,sintaxe,Formação de parentesco com 'in-law' e 'half',"Para formar 'sister-in-law', o sinal 'law' é adicionado ao sinal 'sister'. Para 'half sibling', o sinal '½' (com palma voltada para o signer e movimento descendente) é usado antes do sinal 'brother' ou 'sister'.",Expressão de parentesco com 'in-law' ou 'half',NO — SISTER LAW — MINE ; HE IS MY HALF BROTHER -> MY 1-2 (as in ½) BROTHER — HIM (point),ASLFD.SINTAXE.025,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.126
ASLFD.SINTAXE.22,sintaxe,Formação de endereços com fingerspelling e sinais,"Endereços são sinalizados com o nome da rua em fingerspelling, seguido pelo número da casa, com a palma voltada para o interlocutor. O nome da cidade é sinalizado com o sinal ou fingerspelling, dependendo da popularidade.",Sinalização de endereço residencial,"171 Anywhere Lane, 98765. -> 1-7-1 A-N-Y-W-H-E-R-E L-A-N-E 9-8-7-6-5",ASLFD.SINTAXE.026,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.131
ASLFD.SINTAXE.23,sintaxe,Sinalização de profissões com acrônimos e sinais,"Nomes de empresas ou cargos com acrônimos são fingerspellados. Cargos como 'vice president' são sinalizados como 'V-P' ao lado da cabeça, independentemente do contexto.",Sinalização de cargo ou nome de empresa com acrônimo,VICE PRESIDENT -> V-P (by the side of the head),ASLFD.SINTAXE.028,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.134
ASLFD.SINTAXE.24,sintaxe,Ordem de direções: ponto de referência geral para específico,"Ao dar direções, comece com um ponto de referência familiar (como uma loja ou ponte), depois progrida de forma geral para específica (estado → cidade → bairro → rua → número).",Dando ou recebendo direções em ASL,STORE — MY HOUSE — WEST,ASLFD.SINTAXE.031,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.144
ASLFD.SINTAXE.25,sintaxe,Repetição de sinais para intensidade ou quantidade,"Para indicar repetição de um movimento (como virar duas vezes), o sinal é repetido. O corpo pode se mover ligeiramente entre as repetições para indicar mudança.","Expressão de repetição de ação ou movimento, especialmente em direções",RIGHT — RIGHT,ASLFD.SINTAXE.032,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.146
ASLFD.SINTAXE.26,sintaxe,Uso de 'straight' para direção e estado,O sinal 'STRAIGHT' usa a forma manual B e é movido diretamente à frente. O mesmo sinal pode significar 'sober' dependendo do contexto. Também é usado para indicar virar à esquerda ou direita.,Indicação de direção reta ou estado de sobriedade,STRAIGHT — TURN — DON’T,ASLFD.SINTAXE.033,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.147
ASLFD.SINTAXE.27,sintaxe,Uso de 'after' e 'before' em relações temporais,Os sinais 'AFTER' e 'BEFORE' são usados para indicar sequência temporal. São sinalizados com movimentos que indicam progressão ou antecedência no tempo.,Expressão de sequência temporal em direções ou eventos,TWO M-I-L-E-S FINISH — GO EAST,ASLFD.SINTAXE.034,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.150
ASLFD.SINTAXE.28,sintaxe,Uso de 'near' e 'far' para distância,Os sinais 'NEAR' e 'FAR' são usados para indicar proximidade ou distância de um local. São sinalizados com movimentos da mão que aproximam ou afastam do corpo.,Descrever distância entre dois pontos ou locais,CROSS STREET NEAR,ASLFD.SINTAXE.035,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.147
ASLFD.SINTAXE.29,sintaxe,Ordem de sinais em direções com landmark,"Em direções, os sinais de localização (landmarks) são posicionados antes do verbo de movimento, com o verbo de movimento no final da frase. O sinal de 'arrive' é usado para 'get to', e o sinal de 'there' pode indicar localização final.","Frase com direção que inclui um landmark (ex: lake, mountain, stop sign) e ação de chegada ou movimento",LAKE ARRIVE — RIGHT TURN ; MOUNTAIN BASE — SMALL STORE — THERE ; STOP SIGN ARRIVE — RIGHT,ASLFD.SINTAXE.036,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.152
ASLFD.SINTAXE.30,sintaxe,Ordem de sinais em frases de localização com 'near',"O sinal 'near' é usado após o local de referência e antes do objeto que está próximo, com a estrutura: [local] — [objeto] — NEAR.",Frase com 'near' indicando proximidade entre dois locais,HIGHWAY — GAS STATION — NEAR,ASLFD.SINTAXE.037,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.156
ASLFD.SINTAXE.31,sintaxe,Estrutura de frases com 'pass' em direções,"O sinal 'pass' é usado para indicar passagem por um local, seguido do nome do local e do verbo de movimento.",Frase com 'pass' seguido de um local (ex: park) e direção,P-A-R-K PASS — SOUTH THREE M-I-L-E-S GO,ASLFD.SINTAXE.038,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.155
ASLFD.SINTAXE.32,sintaxe,Uso de 'me' como objeto direto em frases de necessidade,"O pronome 'me' é usado como objeto direto em frases de necessidade, posicionado após o verbo e antes do objeto necessário.",Frase com 'I need' seguido de um objeto,PLEASE — FORK — KNIFE — SPOON — NEED ME ; THREE BOWLS — NEED ME,ASLFD.SINTAXE.039,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.165
ASLFD.SINTAXE.33,sintaxe,Estrutura de frases com 'but' para contraste,"O sinal 'but' é usado para introduzir uma contradição ou condição oposta, posicionado entre duas ideias principais.",Frase com 'but' conectando duas ações ou condições,PARTY GO — BUT HOME MIDNIGHT — MUST YOU,ASLFD.SINTAXE.040,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.159
ASLFD.SINTAXE.34,sintaxe,Ordem de objetos em frases de pedido,"Os itens desejados são sinalizados antes do verbo 'want' (QUERER), com o pronome 'me' no final da frase, formando a estrutura: [OBJETOS] — QUERER — ME. Essa estrutura é usada para expressar desejos ou necessidades, especialmente em contextos de pedidos.","Frase de pedido com 'I want...' em inglês, traduzida para ASL.",EGGS QUERER — CEREAL NÃO — ME ; CHEESEBURGER — FRIES — QUERER — ME ; FISH SANDWICH — WATER — QUERER — ME ; MY FISH — POTATO JUNTO — QUERER — ME,ASLFD.SINTAXE.042,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.169
ASLFD.SINTAXE.35,sintaxe,Uso de 'now' e 'noon' para indicar tempo presente,"O sinal 'NOW' ou 'NOON' é usado no início da frase para indicar o tempo presente, especialmente em contextos de refeições, e é seguido por 'FOOD' para especificar a refeição.","Frase que indica o momento atual de uma refeição, como 'It's time for lunch.'",AGORA TEMPO — NOON FOOD — HUNGRY ME ; NOON FOOD — SANDWICH — SALAD — QUERER ME,ASLFD.SINTAXE.043,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.172
ASLFD.SINTAXE.36,sintaxe,Uso de 'what' para indicar promoção ou especial,A palavra 'SPECIAL' é seguida por 'WHAT' para indicar que algo está em promoção ou é especial no cardápio.,Frase que indica que um item está em promoção ou é especial.,SPECIAL — WHAT — CHICKEN — SPAGHETTI,ASLFD.SINTAXE.044,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.178
ASLFD.SINTAXE.37,sintaxe,Uso de 'together' para indicar combinação de alimentos,"O sinal 'TOGETHER' é usado para indicar que dois alimentos são consumidos juntos, especialmente em frases de pedido.","Quando se quer expressar que dois alimentos são consumidos juntos, como um acompanhamento.",MY FISH — POTATO TOGETHER — WANT ME,ASLFD.SINTAXE.045,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.179
ASLFD.SINTAXE.38,sintaxe,Ordem de sinais em frases de comida e bebida,"Em frases sobre alimentos e bebidas, o padrão de ordem é: [objeto] — [atributo ou estado] — [ação ou verbo], com o sujeito geralmente implícito ou indicado por pronomes. O verbo 'EAT' ou 'DRINK' é frequentemente omitido quando o contexto é claro.","Frase sobre consumo de comida ou bebida, com objeto e atributo explícitos",TOSTADA — CHEAP ; COLD BEER ; WATER — WARM ; GLASS RED WINE,ASLFD.SINTAXE.046,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.183
ASLFD.SINTAXE.39,sintaxe,Construção de perguntas com 'WHAT' no início,"Perguntas com 'WHAT' são formadas colocando 'WHAT' no início da frase, seguido do verbo ou ação, com a entonação facial de pergunta. O sujeito é geralmente implícito.",Frase interrogativa com 'o que' como elemento central,DRINK — WANT WHAT Q,ASLFD.SINTAXE.047,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.186
ASLFD.SINTAXE.40,sintaxe,Frase de ação com 'GO' e 'FINISH' para passado,"Para indicar ações passadas, especialmente em contextos de locais, o sinal 'FINISH' é usado antes do local, seguido do verbo 'GO' e do sujeito. Isso indica que a ação foi concluída.",Frase sobre ir a um local no passado,FINISH — MEAT STORE — GO ME,ASLFD.SINTAXE.048,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.187
ASLFD.SINTAXE.41,sintaxe,Construção de frases com 'TODAY' e 'SALE' para promoções,"Para indicar promoções ou ofertas do dia, o sinal 'TODAY' é colocado no início da frase, seguido do objeto e do sinal 'SALE', formando uma estrutura direta e concisa.",Frase sobre produto em promoção no dia,TODAY — MEAT — SALE,ASLFD.SINTAXE.049,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.189
ASLFD.SINTAXE.42,sintaxe,Frase de preço com 'TWO' e 'ONLY ONE',"Para expressar promoções como 'dois por um', o sinal 'TWO' é seguido por 'PAY' e 'ONLY ONE', indicando que o pagamento é feito apenas por um item.",Frase com oferta de dois itens por preço de um,TWO STEAKS — PAY — ONLY ONE,ASLFD.SINTAXE.050,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.190
ASLFD.SINTAXE.43,sintaxe,Frase de economia com 'FINISH' e 'SAVE' ou 'SPEND',"Para indicar que algo foi economizado ou gasto, o sinal 'FINISH' é usado no início da frase, seguido do verbo 'SAVE' ou 'SPEND' e do pronome 'ME' ou 'YOU', com o sujeito implícito.",Frase sobre economia ou gasto de dinheiro,FINISH — MONEY — SAVE ME ; FINISH — SPEND — (you is implied) TOO MUCH,ASLFD.SINTAXE.051,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.190
ASLFD.SINTAXE.44,sintaxe,Frase de posse com 'YOURS' no final,"Para perguntar sobre posse, o sinal 'GLOVES' é seguido por 'YOURS Q', com a pergunta indicada pela entonação facial. O pronome 'YOURS' é colocado no final da frase.",Frase interrogativa sobre posse de objeto,GLOVES YOURS Q,ASLFD.SINTAXE.052,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.192
ASLFD.SINTAXE.45,sintaxe,Frase de comando com 'YOUR' e 'WEAR',"Para dar ordens ou instruções sobre vestimenta, o sinal 'YOUR' é seguido pelo sinal 'WEAR', com o objeto no meio. O sujeito é implícito.",Frase de instrução para usar roupas,YOUR COAT WEAR,ASLFD.SINTAXE.053,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.193
ASLFD.SINTAXE.46,sintaxe,Frase de atributo com objeto e adjetivo em sequência,"Para indicar características de objetos, como cor ou estado, o objeto é seguido diretamente pelo adjetivo, sem preposição. A estrutura é [objeto] — [adjetivo].","Frase com atributo de objeto (cor, temperatura, estado)",SCARF WHITE ; WATER WARM,ASLFD.SINTAXE.054,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.195
ASLFD.SINTAXE.47,sintaxe,Ordem de elementos em frases de descrição,"Em frases que descrevem objetos, a estrutura é: [REFERENTE] — [CARACTERÍSTICA(S)]. O referente é sinalizado primeiro, seguido pela característica, com o sinal de '—' indicando a ligação semântica.","Quando se descreve um objeto com atributos, como cor, material ou estado.",YOUR DRESS — PRETTY ; HER BLOUSE — NICE,ASLFD.SINTAXE.055,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.198
ASLFD.SINTAXE.48,sintaxe,Estrutura de frases condicionais com 'if',"Frase condicional com 'if' é estruturada como: [IF + condição] — [resultado]. A condição vem antes do sinal de '—', seguida pelo resultado, com o sujeito do resultado sinalizado após o '—'.",Quando se usa 'if' para expressar uma condição que influencia um resultado.,IF PANTS WEAR — HIGH HEELS WEAR NOT ; IF BLOUSE YOU WEAR — TIE ME WEAR,ASLFD.SINTAXE.056,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.198
ASLFD.SINTAXE.49,sintaxe,Estrutura de perguntas com 'where' e 'when',"Perguntas com 'where' ou 'when' são formadas com o sinal do objeto ou ação seguido por 'WHERE Q' ou 'WHEN Q', onde 'Q' indica a pergunta. O sinal 'Q' é usado para marcar a intenção interrogativa.",Quando se faz uma pergunta sobre localização ou tempo.,MY SWEATER — WHERE Q ; T-SHIRT SHOP — OPEN — WHEN Q,ASLFD.SINTAXE.057,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.199
ASLFD.SINTAXE.50,sintaxe,Estrutura de desejos com 'want',"A estrutura para expressar desejo é: [objeto] — [THAT (one)] — [WANT ME], onde 'THAT (one)' indica o objeto desejado e 'WANT ME' expressa o desejo do falante.",Quando se expressa desejo por um objeto específico.,SKIRT — THAT (one) — WANT ME,ASLFD.SINTAXE.058,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.201
ASLFD.SINTAXE.51,sintaxe,Estrutura de preferência com 'like',"Para expressar preferência, o sujeito é sinalizado primeiro, seguido por 'LIKE ME' ou 'LIKE YOU', dependendo do sujeito. O objeto é sinalizado antes do verbo.",Quando se expressa preferência por um objeto.,LEATHER PANTS — LIKE ME ; BLACK SLACKS — YOU LIKE Q,ASLFD.SINTAXE.059,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.210
ASLFD.SINTAXE.52,sintaxe,Uso do sinal 'FINISH' para indicar conclusão,"O sinal 'FINISH' é usado antes de descrever um evento passado, especialmente quando se fala de algo que já aconteceu, como vestir uma roupa. Serve como marcador de tempo passado.","Quando se descreve uma ação passada, como vestir uma roupa.",FINISH — HE WEAR SHIRT — YELLOW COTTON ; FINISH — HER PURSE — BLACK LEATHER,ASLFD.SINTAXE.060,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.208
ASLFD.SINTAXE.53,sintaxe,Ordem de sinais em frases de pagamento,"Em frases sobre pagamento, o sinal de pagamento (PAY) vem após o sinal do método de pagamento, com o sujeito indicado por pronomes ou referência espacial. O tempo verbal é indicado por sinais como FINISH para passado.","Frase que descreve um pagamento com método específico (ex: cartão de crédito, dinheiro)",I’ll pay with my credit card. -> CREDIT (outline card) — PAY WILL ME ; She wrote a $50 check. -> FINISH — CHECK 5-0 DOLLARS — WRITE HER,ASLFD.SINTAXE.061,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.212
ASLFD.SINTAXE.54,sintaxe,Construção de superlativos com 'top' ou 'worst',"Para indicar superlativo, após o adjetivo base (ex: cheap, expensive, warm, ugly), adiciona-se o sinal TOP para o maior grau ou WORST para o menor grau.",Frase que compara um item como o melhor ou pior em relação a outros,His coat is the warmest. -> HIS COAT — WARM — TOP ; Your shoes are the ugliest. -> YOUR SHOES — UGLY — WORST,ASLFD.SINTAXE.062,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.218
ASLFD.SINTAXE.55,sintaxe,Comparação com 'better' após adjetivo,"Para expressar comparação entre dois itens, após o adjetivo base (ex: cheap, expensive), adiciona-se o sinal BETTER para indicar superioridade relativa.",Frase que compara dois itens com 'better than',The red shirt is better than the green one. -> RED SHIRT — GREEN SHIRT — RED BETTER,ASLFD.SINTAXE.063,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.217
ASLFD.SINTAXE.56,sintaxe,Uso de 'if' para condição com estrutura direta,"A estrutura condicional 'if' é sinalizada com o sinal IF seguido pelo verbo principal e o sujeito, sem inversão, mantendo a ordem natural da frase.","Frase com condição 'if' (ex: If I buy blouses, I’ll need pants)","If I buy blouses, I’ll need pants. -> IF BLOUSES BUY — PANTS NEED ME",ASLFD.SINTAXE.066,,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático) p.215
