id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
LIBRAS.VERBOS.001,verbos,"Concordância verbal regular (sujeito-início, objeto-fim)","Para verbos de concordância dupla regular, a glosa deve indicar que o ponto inicial do movimento do verbo coincide com a localização do sujeito e o ponto final coincide com a localização do objeto. A glosa deve refletir essa ordem (ex: 1ªpessoaVER2ªpessoa).","O verbo é classificado como de concordância dupla regular (ex: VER, ENSINAR, AJUDAR) e possui movimento de trajetória direcional.",False,Eu vejo você. -> 1ªpessoaVER2ªpessoa ; Você me vê. -> 2ªpessoaVER1ªpessoa ; Ensino ele. -> 1ªpessoaENSINAR3ªpessoa ; Ele me ensina. -> 3ªpessoaENSINAR1ªpessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,215,"A grande maioria desses verbos possui o ponto inicial do movimento concordando com a localização do sujeito, enquanto que o ponto final do movimento concorda com a localização do objeto."
LIBRAS.VERBOS.002,verbos,"Concordância verbal reversa (objeto-início, sujeito-fim)","Para verbos de concordância dupla reversa, a glosa deve indicar que o ponto inicial do movimento do verbo coincide com a localização do objeto e o ponto final coincide com a localização do sujeito. A glosa deve refletir essa ordem invertida em relação à regular (ex: 1ªpessoaCONVIDAR2ªpessoa).","O verbo é classificado como de concordância dupla reversa (ex: CONVIDAR, PERCEBER, CHAMAR).",False,Eu convido você. -> 1ªpessoaCONVIDAR2ªpessoa ; Você me convida. -> 2ªpessoaCONVIDAR1ªpessoa ; PERCEBER ELE -> Sinal PERCEBER da1ª pessoa para 3ª pessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,216,o ponto inicial do movimento concorda com o objeto da sentença; já o ponto final do movimento concorda com a localização do sujeito da sentença. A esses verbos chamamos de verbos de concordância dupla reversa.
LIBRAS.VERBOS.003,verbos,Verbos ancorados ao corpo não flexionam,"Verbos ancorados ao corpo do sinalizante não apresentam concordância verbal em sua morfologia, pois não podem ter sua localização alterada.","O verbo é ancorado ao corpo do sinalizante (ex: APRENDER, TER).",False,APRENDER ; TER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,219,"Já os verbos ancorados ao corpo do sinalizante não podem ter sua localização alterada e, portanto, não apresentam concordância verbal em sua morfologia."
LIBRAS.MORFOLOGIA.013,morfologia,Reciprocidade em verbos unimanuais por cópia de mão,"Para marcar reciprocidade em verbos unimanuais, a segunda mão (M2) copia as especificações fonológicas da primeira mão (M1), resultando em um sinal bimanual.",O verbo é unimanual e a construção expressa reciprocidade.,False,FALAR-ORAL (unimanual) -> DUAS-PESSOAS-FALAM (bimanual com cópia),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,222,"a marcação de reciprocidade se dá através do processo de cópia da segunda mão. Assim, o sinal passa a ser produzido com as duas mãos, sendo que a M2 copia as especificações fonológicas da M1."
LIBRAS.MORFOLOGIA.014,morfologia,Reciprocidade com conversão de movimento,"Em verbos unimanuais com movimento direcional, a reciprocidade é marcada pela cópia da M2 e pela conversão do movimento, onde M1 vai de A para B e M2 vai de B para A.","O verbo é unimanual, possui movimento de trajetória direcional e a construção expressa reciprocidade.",False,AVISAR ; DAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,222,"além da cópia da M2, há também a conversão do movimento do verbo. ... a M1 move-se de um ponto A para um ponto B, enquanto que a M2 apresenta um movimento convertido que vai do ponto B para o ponto A."
LIBRAS.VERBOS.004,verbos,Omissão de marcador de reciprocidade em verbos ancorados ao corpo,"A glosa não deve conter marcador de reciprocidade (como sufixo ou anotação de movimento reduplicado) para verbos ancorados ao corpo, pois a reciprocidade é expressa por estratégias bi-oracionais (invisíveis na glosa linear).",O verbo é ancorado ao corpo e a frase expressa reciprocidade.,True,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,224,"Para verbos ancorados ao corpo, a Libras utiliza-se principalmente de estratégias bi-oracionais."
LIBRAS.MORFOLOGIA.015,morfologia,Pluralidade verbal codificada por movimento,"A pluralidade verbal é codificada por alterações no movimento do verbo. A glosa, por si só, não carrega informações sobre a direção, trajetória ou repetição do movimento, portanto, a distinção entre as formas de pluralidade (participantes, lugares, tempo) não é verificável apenas pela sequência de etiquetas.","Quando a frase em português expressa pluralidade de eventos (seja por múltiplos participantes, múltiplos lugares ou repetição temporal).",False,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,225,É importante destacar que todos esses tipos de pluralidade verbal são codificados a partir da alteração do movimento do verbo.
LIBRAS.VERBOS.005,verbos,Representação de verbos com concordância reversa,"A glosa deve conter o pronome oblíquo (ex: ME) prefixado ao verbo (ex: ME-CHAMAR) para indicar que o verbo é do tipo reverso, onde a direção do movimento não segue o padrão sujeito-objeto.","Quando o verbo em Libras é classificado como 'reverso' (ex: CHAMAR, BUSCAR, ESCOLHER) e o objeto é marcado por um pronome oblíquo.",True,ME-CHAMAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,231,Figura 4 - Verbo normal e reverso retirados do mesmo pronome oblíquo - ME - pelo corpus ... (148) ME-CHAMAR
LIBRAS.VERBOS.006,verbos,Representação de verbos com concordância normal,"A glosa deve conter o pronome oblíquo (ex: ME) prefixado ao verbo (ex: ME-VER) para indicar que o verbo é do tipo normal, seguindo a direção padrão do movimento.","Quando o verbo em Libras é classificado como 'normal' (ex: VER, RESPONDER, MOSTRAR) e o objeto é marcado por um pronome oblíquo.",True,ME-VER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,231,Figura 4 - Verbo normal e reverso retirados do mesmo pronome oblíquo - ME - pelo corpus ... (147) ME-VER
LIBRAS.VERBOS.007,verbos,Concordância verbal em expressões idiomáticas,"A glosa da expressão idiomática deve conter marcadores de concordância (numerais ou referentes) que indiquem a direção da ação (sujeito-objeto ou objeto-sujeito), refletindo a concordância verbal da oração.",Quando a frase contém uma expressão idiomática que apresenta concordância verbal com o sujeito ou objeto.,True,Eu pego no pé del@ -> 1-3PEGAR-NO-PÉ ; Pegou no meu pé! -> 2-1PEGAR-NO-PÉ ; …Me ofendeu! -> 2-DIZER-ALGO-PARA-1 ; Vou dizer uma palavra só! -> 1-DIZER-ALGO-PARA-2 ; Expulsei el@. -> 1-EXPULSAR-2 ; Fui expulso. -> 2-EXPULSAR-1,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,373,"Do ponto de vista sintático, as expressões idiomáticas também podem concordar com o sujeito da oração. Existem, assim, expressões idiomáticas sinalizadas que apresentam concordância verbal."
