id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
LIBRAS.MORFOLOGIA.011,morfologia,Mapeamento lexical: mãe,A glosa deve usar o composto MULHER^BEIJO-NA-MÃO para representar o conceito de 'mãe'.,A frase em português contém a palavra 'mãe' ou um pronome que se refere a ela.,True,mãe -> MULHER^BEIJO-NA-MÃO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,202,(82) MULHER^BEIJO-NA-MÃO (mãe)
LIBRAS.MORFOLOGIA.012,morfologia,Mapeamento lexical: almoço,A glosa deve usar o composto COMER^MEIO-DIA para representar o conceito de 'almoço'.,A frase em português contém a palavra 'almoço'.,True,almoço -> COMER^MEIO-DIA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,203,(83) COMER^MEIO-DIA (almoço)
LIBRAS.MORFOLOGIA.013,morfologia,Mapeamento lexical: museu,A glosa deve usar o composto CASA^ANTIGA para representar o conceito de 'museu'.,A frase em português contém a palavra 'museu'.,True,museu -> CASA^ANTIGA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,203,(84) CASA^ANTIGA (museu)
LIBRAS.MORFOLOGIA.014,morfologia,Mapeamento lexical: loja,A glosa deve usar o composto CASA + L para representar o conceito de 'loja'.,A frase em português contém a palavra 'loja'.,True,loja -> CASA + L,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,203,(85) CASA (uma mão) + L (loja)
LIBRAS.MORFOLOGIA.015,morfologia,Mapeamento lexical: animais,A glosa deve usar o composto LEÃO^ETC para representar o conceito de 'animais'.,A frase em português contém a palavra 'animais'.,True,animais -> LEÃO^ETC,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,204,(86) LEÃO^ETC (animais)
LIBRAS.MORFOLOGIA.016,morfologia,Mapeamento lexical: frutas,A glosa deve usar o composto MAÇÃ^ETC para representar o conceito de 'frutas'.,A frase em português contém a palavra 'frutas'.,True,frutas -> MAÇÃ^ETC,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,204,(87) MAÇÃ^ETC (frutas)
LIBRAS.MORFOLOGIA.017,morfologia,Mapeamento lexical: vestuário,A glosa deve usar o composto ROUPA^ETC para representar o conceito de 'vestuário'.,A frase em português contém a palavra 'vestuário'.,True,vestuário -> ROUPA^ETC,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,204,(88) ROUPA^ETC (vestuário)
LIBRAS.MORFOLOGIA.018,morfologia,Mapeamento lexical: chinelo,A glosa deve usar o composto PÉ^PÉ para representar o conceito de 'chinelo'.,A frase em português contém a palavra 'chinelo'.,True,chinelo -> PÉ^PÉ,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,205,(89) PÉ^PÉ (chinelo)
LIBRAS.MORFOLOGIA.019,morfologia,Mapeamento lexical: pais,"A glosa deve usar o composto PAI^MÃE para representar o conceito de 'pais' (plural, ambos os genitores).",A frase em português contém a palavra 'pais' referindo-se ao casal de genitores.,True,pais -> PAI^MÃE,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,205,O principal exemplo que podemos dar é (90) PAI^MÃE para se referir a pais
LIBRAS.MORFOLOGIA.020,morfologia,Mapeamento lexical: escola,A glosa deve usar o composto CASA^ESTUDAR para representar o conceito de 'escola'.,A frase em português contém a palavra 'escola'.,True,escola -> CASA^ESTUDAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,201,Retomando o caso de (78) CASA^ESTU -DAR(escola)
LIBRAS.MORFOLOGIA.021,morfologia,Mapeamento lexical: curso Letras-Libras,A glosa deve usar o composto LETRAS^LIBRAS para representar o conceito de 'curso Letras-Libras'.,A frase em português contém a expressão 'curso Letras-Libras'.,True,curso Letras-Libras -> LETRAS^LIBRAS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,202,"como acontece na concepção do sinal que denomina o curso Letras-Libras, em que ocorre o apagamento morfêmico da duplicação espacial do sinal (79) LETRAS e (80) LIBRAS, que resulta no sinal (81) LETRAS^LIBRAS"
LIBRAS.MORFOLOGIA.022,morfologia,Ordem fixa em compostos de lugar,A glosa deve apresentar o elemento que denota o lugar (núcleo) à esquerda do elemento modificador. A ordem inversa é agramatical.,"A frase em português descreve um lugar composto por dois sinais (ex: igreja, padaria) onde a ordem dos sinais é fixa.",True,igreja -> CASA^CRUZ,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,"Quando os compostos criados indicam lugares, o núcleo se encontra à esquerda."
LIBRAS.MORFOLOGIA.023,morfologia,Ordem variável em compostos aparentes,"A glosa pode apresentar os elementos do composto em qualquer ordem, pois ambas as estruturas são gramaticais.",A frase em português descreve um composto aparente (ex: padaria) onde a ordem dos sinais é variável.,True,padaria -> PÃO^CASA ; padaria -> CASA^PÃO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,b) Compostos aparentes: A ordem dos elementos componentes é variável. Cada sinal pode ocorrer isoladamente
LIBRAS.MORFOLOGIA.024,morfologia,Derivação nominal por reduplicação,A glosa deve indicar a reduplicação do sinal (ou movimento) para representar o nome derivado de um verbo.,"A frase em português contém um nome derivado de um verbo, onde a derivação ocorre pela mudança no tipo de movimento (reduplicação).",False,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,a reduplicação do parâmetro movimento de verbos é característica de nomes que derivam de verbos na ASL
LIBRAS.NEGACAO.001,negacao,Incorporação de negação no sinal,"A glosa deve usar a etiqueta do sinal com a negação incorporada (ex: NÃO SABER), refletindo a alteração no parâmetro movimento, em vez de usar um sinal de negação separado.","A frase em português contém uma negação que é incorporada ao verbo/sinal base, alterando seu movimento.",True,não saber -> NÃO SABER ; não ter -> NÃO TER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,208,Os sinais (100) NÃO SABER e (101) NÃO TER têm a incorporação da negação em que há o movimento da cabeça de um lado para o outro
LIBRAS.VERBOS.001,verbos,"Concordância verbal regular (sujeito-início, objeto-fim)","Para verbos de concordância dupla regular (como VER, ENSINAR, AJUDAR), a glosa deve indicar que o ponto inicial do movimento corresponde à localização do sujeito e o ponto final corresponde à localização do objeto. A ordem dos referentes na glosa reflete essa direção (Sujeito -> Verbo -> Objeto).","A frase em português contém um verbo de concordância dupla regular (ex: VER, ENSINAR, AJUDAR) com sujeito e objeto explícitos ou inferíveis.",False,Eu vejo você. -> 1ªpessoaVER2ªpessoa ; Ensino ele. -> 1ªpessoaENSINAR3ªpessoa ; Ele me ensina. -> 3ªpessoaENSINAR1ªpessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,215,"A grande maioria desses verbos possui o ponto inicial do movimento concordando com a localização do sujeito, enquanto que o ponto final do movimento concorda com a localização do objeto."
LIBRAS.VERBOS.002,verbos,"Concordância verbal reversa (objeto-início, sujeito-fim)","Para verbos de concordância dupla reversa (como CONVIDAR, PERCEBER, CHAMAR), a glosa deve indicar que o ponto inicial do movimento corresponde à localização do objeto e o ponto final corresponde à localização do sujeito. A ordem dos referentes na glosa reflete essa direção (Objeto -> Verbo -> Sujeito).","A frase em português contém um verbo de concordância dupla reversa (ex: CONVIDAR, PERCEBER, CHAMAR) com sujeito e objeto explícitos ou inferíveis.",False,Eu convido você. -> 1ªpessoaCONVIDAR2ªpessoa ; PERCEBER ELE -> Sinal PERCEBER da1ª pessoa para 3ª pessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,216,o ponto inicial do movimento concorda com o objeto da sentença; já o ponto final do movimento concorda com a localização do sujeito da sentença. A esses verbos chamamos de verbos de concordância dupla reversa.
LIBRAS.VERBOS.003,verbos,Verbos ancorados ao corpo não flexionam,"Verbos ancorados ao corpo do sinalizante (ex: APRENDER, TER) não apresentam concordância verbal em sua morfologia, pois sua localização não pode ser alterada.",O verbo na frase é um sinal ancorado ao corpo do sinalizante.,False,APRENDER ; TER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,219,"Já os verbos ancorados ao corpo do sinalizante não podem ter sua localização alterada e, portanto, não apresentam concordância verbal em sua morfologia."
LIBRAS.MORFOLOGIA.025,morfologia,Reciprocidade inerente em verbos específicos,"Os sinais INTERAGIR, CONVERSAR, COMUNICAR e TER-CONTATO são inerentemente recíprocos e não exigem marcação gramatical adicional de reciprocidade na glosa.","A frase em português expressa reciprocidade usando um dos verbos INTERAGIR, CONVERSAR, COMUNICAR ou TER-CONTATO.",True,INTERAGIR ; CONVERSAR ; COMUNICAR ; TER-CONTATO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,220,"Há, por exemplo, itens lexicais que são inerentemente recíprocos... o verbo INTERAGIR em Libras já traz consigo uma ideia de reciprocidade. Outros sinais como CONVERSAR, COMUNICAR e TER-CONTATO também podem ser considerados como verbos inerentemente recíprocos."
LIBRAS.MORFOLOGIA.026,morfologia,Reciprocidade gramatical em verbos unimanuais,"Para verbos unimanuais que não são inerentemente recíprocos, a reciprocidade é marcada pela cópia da segunda mão (M2), resultando em um sinal bimanual onde a M2 copia a M1.",A frase em português expressa reciprocidade com um verbo unimanual que não é inerentemente recíproco (ex: FALAR-ORAL).,False,FALAR-ORAL,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,222,"Por se tratar de um verbo unimanual e que pode ser flexionado por concordância verbal, a marcação de reciprocidade se dá através do processo de cópia da segunda mão. Assim, o sinal passa a ser produzido com as duas mãos, sendo que a M2 copia as especificações fonológicas da M1."
LIBRAS.MORFOLOGIA.027,morfologia,Conversão de movimento em reciprocidade,"Em verbos unimanuais com movimento direcional (ex: AVISAR, DAR), a reciprocidade é marcada pela cópia da M2 e pela conversão do movimento, onde a M1 vai de A para B e a M2 vai de B para A.","A frase em português expressa reciprocidade com um verbo unimanual que possui movimento de trajetória direcional (ex: AVISAR, DAR).",False,AVISAR ; DAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,222,"Além da cópia da M2, há ainda situações em que o sinal unimanual sofre também o processo chamado de conversão do movimento. Dois exemplos são os verbos AVISAR e DAR em Libras... a M1 move-se de um ponto A para um ponto B, enquanto que a M2 apresenta um movimento convertido que vai do ponto B para o ponto A."
LIBRAS.VERBOS.004,verbos,Restrição de reciprocidade para verbos ancorados ao corpo,"A flexão de reciprocidade não ocorre na glosa para verbos ancorados ao corpo; nesses casos, a reciprocidade é expressa por estratégias bi-oracionais (que não são representadas na glosa linear padrão).",O verbo na frase é um verbo ancorado ao corpo e a frase expressa reciprocidade.,False,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,224,"a flexão de reciprocidade somente ocorre com os verbos que não são ancorados ao corpo. Para verbos ancorados ao corpo, a Libras utiliza-se principalmente de estratégias bi-oracionais."
LIBRAS.MORFOLOGIA.028,morfologia,Representação de verbos com concordância número-pessoal,"A glosa deve representar o verbo com concordância número-pessoal (como VER, RESPONDER, MOSTRAR, CHAMAR, BUSCAR) utilizando a convenção de hífen para indicar a incorporação do referente, seguindo o padrão PRONOME-VERBO (ex: ME-VER, ME-CHAMAR).","A frase em português contém um verbo que, em Libras, é flexionado por concordância número-pessoal (incorporando sujeito e/ou objeto).",True,ME-VER ; ME-CHAMAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,231,(147) ME-VER (148) ME-CHAMAR
LIBRAS.OUTROS.001,lexico,Mapeamento idiomático: CABELOS-EM-PÉ,"A glosa deve usar a etiqueta CABELOS-EM-PÉ para representar o sinal que expressa o significado de estar espantado, chocado ou com susto, e não a descrição literal de cabelos levantados.","A frase em português expressa o sentido figurado de estar espantado, chocado ou com susto (ex.: 'ficar de cabelos em pé').",True,Ficar de cabelos em pé. -> CABELOS-EM-PÉ,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,340,"se dizemos que “uma pessoa está de cabelos em pé”, porque ficou espantada ou chocada com algo, é um idiomatismo, como ilustrado em (3): ... (3) CABELOS-EM-PÉ Ficar de cabelos em pé."
LIBRAS.OUTROS.002,lexico,Expressão idiomática 'Segurar a vela',A glosa deve usar o sinal composto VELA-MOSTRAR para representar o sentido de 'estar entediado perto de um casal' ou 'vigiar um casal'. Não deve usar a tradução literal de 'segurar a vela' se o contexto for idiomático.,A frase em português expressa o sentido idiomático de 'segurar a vela' (estar entediado perto de um casal romântico ou vigiando um casal).,True,Segurar a vela perto de um casal romântico -> VELA-MOSTRAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,342,(4) VELA-MOSTRAR Segurar a vela perto de um casal romântico). Estar entendiado/a perto de um casal. Vigiando um casal.
LIBRAS.OUTROS.003,lexico,Expressão idiomática 'Quebrar a cara' (sinal único),"A glosa pode usar o sinal composto CARA-QUEBRAR para representar o sentido de 'quebrar a cara', 'ficar sem palavras' ou 'ficar sem graça'.","A frase em português expressa o sentido idiomático de 'quebrar a cara' (ficar sem palavras, sem graça, humilhado).",True,Quebrar a cara -> CARA-QUEBRAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,342,(5) CARA-QUEBRAR Quebrar a cara. Ficar sem palavras. Ficar sem graça.
LIBRAS.OUTROS.004,lexico,Expressão idiomática 'Esticar conversa',"A glosa deve usar o sinal composto LINHA-PUXAR para representar o sentido de 'esticar conversa', 'falar mais que o necessário' ou 'falar mais que o homem da cobra'.",A frase em português expressa o sentido idiomático de 'esticar conversa' ou 'falar demais'.,True,Esticar conversa -> LINHA-PUXAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,342,(6) LINHA-PUXAR Esticar conversa. Falar mais que o necessário. Falar mais que o homem da cobra.
LIBRAS.OUTROS.005,lexico,Expressão idiomática 'Pessoa turrona',A glosa deve usar a sequência de sinais CABEÇA DURA para representar o sentido de 'um sem noção' ou 'pessoa turrona'.,A frase em português expressa o sentido de 'pessoa sem noção' ou 'turrona'.,True,Um sem noção -> CABEÇA DURA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(7) CABEÇA DURA Um sem noção. Pessoa turrona.
LIBRAS.OUTROS.006,lexico,Expressão idiomática 'Cara de pau',A glosa deve usar a sequência de sinais VERGONHA NÃO TER para representar o sentido de 'não ter vergonha na cara' ou 'cara de pau'.,A frase em português expressa o sentido de 'não ter vergonha' ou 'cara de pau'.,True,Não ter vergonha na cara -> VERGONHA NÃO TER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(8) VERGONHA NÃO TER Não ter vergonha na cara. Um cara de pau.
LIBRAS.OUTROS.007,lexico,Expressão idiomática 'Quebrar a cara' (sequência de sinais),"A glosa pode usar a sequência de sinais CARA QUEBRAR para representar o sentido de 'quebrar a cara', 'sem noção', 'foi pego em flagrante' ou 'perder o chão'. Nota: o texto afirma que (9) possui o mesmo significado de (5) CARA-QUEBRAR, mas é constituída por dois sinais.","A frase em português expressa o sentido de 'quebrar a cara', 'ser pego em flagrante' ou 'perder o chão'.",True,Quebrar a cara -> CARA QUEBRAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(9) CARA QUEBRAR Quebrar a cara. Sem noção. Foi pego em flagrante. Perder o chão.
LIBRAS.OUTROS.008,lexico,Expressão idiomática 'Olho vivo',"A glosa deve usar a sequência de sinais ORELHA CARA para representar o sentido de 'olho vivo', 'ter audição boa/aguçada', 'ter ouvido espião' ou 'pessoa muito esperta'.","A frase em português expressa o sentido de 'olho vivo', 'esperto' ou 'audição aguçada'.",True,Olho vivo -> ORELHA CARA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(10) ORELHA CARA Olho vivo. Ter audição boa/aguçada. Ter “ouvido espião”. Pessoa muito esperta.
LIBRAS.OUTROS.009,lexico,Expressão idiomática 'Não prestar atenção',"A glosa deve usar a sequência de sinais ORELHA BARATA para representar o sentido de 'ter audição ruim/desatenta', 'não prestar atenção', 'não dar bola para as coisas' ou 'pouca percepção auditiva'.",A frase em português expressa o sentido de 'não prestar atenção' ou 'audição ruim'.,True,Não prestar atenção -> ORELHA BARATA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,344,(11) ORELHA BARATA Ter audição ruim/desatenta. Não prestar atenção. Não dar bola para as coisas. Pouca percepção auditiva.
LIBRAS.OUTROS.010,lexico,Expressão idiomática 'Olhar atento',"A glosa deve usar a sequência de sinais OLHO CARO para representar o sentido de 'ter olhos de águia', 'ter olhar atento', 'ter olhos alerta' ou 'bom observador'.",A frase em português expressa o sentido de 'olhar atento' ou 'bom observador'.,True,Ter olhar atento -> OLHO CARO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,344,(12) OLHO CARO Ter olhos de águia. Ter olhar atento. Ter olhos alerta. Bom observador.
LIBRAS.OUTROS.011,lexico,Expressão idiomática 'Olhar desatento',"A glosa deve usar a sequência de sinais OLHO BARATO para representar o sentido de 'ter olhar desatento', 'não prestar atenção' ou 'como é voado'.",A frase em português expressa o sentido de 'olhar desatento' ou 'não prestar atenção'.,True,Ter olhar desatento -> OLHO BARATO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,344,(13) OLHO BARATO Ter olhar desatento. Não prestar atenção. Como é voado!
LIBRAS.OUTROS.012,lexico,Expressão idiomática 'Deixar pra lá',"A glosa deve usar o sinal composto PEITO-BATER-MÃO-FECHADA para representar o sentido de 'não se amole com isso', 'deixar pra lá', 'ignore isso', 'dou meu apoio moral' ou 'e aí, meu brother'.","A frase em português expressa o sentido de 'deixar pra lá', 'não se amole' ou 'apoio moral'.",True,Deixar pra lá -> PEITO-BATER-MÃO-FECHADA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,345,"(14) PEITO-BATER-MÃO-FECHADA Não se amole com isso Deixar pra lá Ignore isso! Dou meu apoio moral! E aí, meu brother!"
LIBRAS.OUTROS.013,lexico,Expressão idiomática 'Radiante da vida',A glosa deve usar o sinal SORRISO-DUPLO para representar o sentido de 'dar o maior sorriso do mundo' ou 'radiante da vida'.,A frase em português expressa o sentido de 'radiante da vida' ou 'sorrindo muito'.,True,Radiante da vida -> SORRISO-DUPLO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,345,(15) SORRISO-DUPLO Dar o maior sorriso do mundo Radiante da vida!
LIBRAS.OUTROS.014,lexico,Expressão idiomática 'Isso mesmo',"A glosa deve usar o sinal LÍNGUA-FORA para representar o sentido de 'isso mesmo', 'é, é, é' ou 'exatamente isso'.",A frase em português expressa o sentido de 'isso mesmo' ou 'exatamente isso'.,True,Isso mesmo -> LÍNGUA-FORA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,345,"(16) LÍNGUA-FORA Isso mesmo! É, é, é! Exatamente isso!"
LIBRAS.OUTROS.015,idiomatismos,Expressão idiomática 'LÁBIOS-FECHADOS',"A glosa deve usar o sinal LÁBIOS-FECHADOS para expressar admiração, surpresa ou elogio à capacidade de alguém (ex: 'Impressionante!', 'Que coisa!').","A frase em português expressa admiração, surpresa ou elogio à capacidade de alguém, correspondendo a expressões como 'Impressionante!', 'Que coisa!', 'Como consegue?', 'Viu aí o que eu consigo?' ou 'Viu que eu sei?'.",True,Impressionante! -> LÁBIOS-FECHADOS ; Que coisa! -> LÁBIOS-FECHADOS ; Como consegue? -> LÁBIOS-FECHADOS ; Viu aí o que eu consigo? -> LÁBIOS-FECHADOS ; Viu que eu sei? -> LÁBIOS-FECHADOS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,346,(17) LÁBIOS-FECHADOS Como consegue? Impressionante! Que coisa! Viu aí o que eu consigo? Viu que eu sei?
LIBRAS.OUTROS.016,idiomatismos,Expressão idiomática 'LÁBIOS-TREME',A glosa deve usar o sinal LÁBIOS-TREME para expressar desânimo ou frustração.,"A frase em português expressa desânimo ou frustração, correspondendo a expressões como 'Que desânimo!'.",True,Que desânimo! -> LÁBIOS-TREME,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,346,(18) LÁBIOS-TREME Que desânimo!
