id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
LIBRAS.LEXICO.001,lexico,Composto PAI^MÃE para 'pais',"A glosa deve usar o composto PAI^MÃE para representar o conceito de 'pais' (plural, ambos os genitores).",A frase em português contém a palavra 'pais' referindo-se aos genitores (pai e mãe).,True,pais -> PAI^MÃE,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,205,O principal exemplo que podemos dar é (90) PAI^MÃE para se referir a pais
LIBRAS.LEXICO.002,lexico,Composto CASA^ESTUDAR para 'escola',A glosa deve usar o composto CASA^ESTUDAR para representar o conceito de 'escola'.,A frase em português contém a palavra 'escola'.,True,escola -> CASA^ESTUDAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,201,"Retomando o caso de (78) CASA^ESTU -DAR(escola), em que ocorre a perda da repetição do sinal (61) CASA e da repetição do sinal (77) ESTUDAR"
LIBRAS.LEXICO.003,lexico,Composto MULHER^BEIJO-NA-MÃO para 'mãe',A glosa deve usar o composto MULHER^BEIJO-NA-MÃO para representar o conceito de 'mãe'.,A frase em português contém a palavra 'mãe'.,True,mãe -> MULHER^BEIJO-NA-MÃO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,202,(82) MULHER^BEIJO-NA-MÃO (mãe)
LIBRAS.LEXICO.004,lexico,Composto COMER^MEIO-DIA para 'almoço',A glosa deve usar o composto COMER^MEIO-DIA para representar o conceito de 'almoço'.,A frase em português contém a palavra 'almoço'.,True,almoço -> COMER^MEIO-DIA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,203,(83) COMER^MEIO-DIA (almoço)
LIBRAS.LEXICO.005,lexico,Composto CASA^ANTIGA para 'museu',A glosa deve usar o composto CASA^ANTIGA para representar o conceito de 'museu'.,A frase em português contém a palavra 'museu'.,True,museu -> CASA^ANTIGA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,203,(84) CASA^ANTIGA (museu)
LIBRAS.LEXICO.006,lexico,Composto LEÃO^ETC para 'animais',A glosa deve usar o composto LEÃO^ETC para representar o conceito de 'animais'.,A frase em português contém a palavra 'animais'.,True,animais -> LEÃO^ETC,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,204,(86) LEÃO^ETC (animais)
LIBRAS.LEXICO.007,lexico,Composto MAÇÃ^ETC para 'frutas',A glosa deve usar o composto MAÇÃ^ETC para representar o conceito de 'frutas'.,A frase em português contém a palavra 'frutas'.,True,frutas -> MAÇÃ^ETC,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,204,(87) MAÇÃ^ETC (frutas)
LIBRAS.LEXICO.008,lexico,Composto ROUPA^ETC para 'vestuário',A glosa deve usar o composto ROUPA^ETC para representar o conceito de 'vestuário'.,A frase em português contém a palavra 'vestuário'.,True,vestuário -> ROUPA^ETC,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,204,(88) ROUPA^ETC (vestuário)
LIBRAS.LEXICO.009,lexico,Composto PÉ^PÉ para 'chinelo',A glosa deve usar o composto PÉ^PÉ para representar o conceito de 'chinelo'.,A frase em português contém a palavra 'chinelo'.,True,chinelo -> PÉ^PÉ,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,205,(89) PÉ^PÉ (chinelo)
LIBRAS.LEXICO.010,lexico,Composto CASA^CRUZ para 'igreja',A glosa deve usar o composto CASA^CRUZ para representar o conceito de 'igreja'.,A frase em português contém a palavra 'igreja'.,True,igreja -> CASA^CRUZ,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,205,como é o caso de (91) CASA^CRUZ (igreja)
LIBRAS.SINTAXE.002,sintaxe,Ordem fixa em compostos de lugar,A glosa deve apresentar o elemento que denota o lugar à esquerda do elemento que denota o objeto ou função (ex: CASA^CRUZ). A ordem inversa é agramatical.,"A frase em português descreve um composto que indica um lugar (ex: igreja, padaria) formado por dois sinais.",True,igreja -> CASA^CRUZ ; *CRUZ^CASA (agramatical),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,"Quando os compostos criados indicam lugares, o núcleo se encontra à esquerda."
LIBRAS.SINTAXE.003,sintaxe,Ordem variável em compostos aparentes,"A glosa pode apresentar os elementos do composto em qualquer ordem, pois ambas as estruturas são gramaticais (ex: PÃO^CASA ou CASA^PÃO).",A frase em português descreve um composto 'aparente' onde cada sinal pode ocorrer isoladamente (ex: padaria).,True,padaria -> PÃO^CASA ; padaria -> CASA^PÃO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,b) Compostos aparentes: A ordem dos elementos componentes é variável. Cada sinal pode ocorrer isoladamente
LIBRAS.MORFOLOGIA.009,morfologia,Derivação nominal por reduplicação,A glosa deve indicar a reduplicação do sinal (ou movimento) para representar o nome derivado de um verbo. O texto afirma que nomes derivados de verbos apresentam movimento repetido.,"A frase em português contém um substantivo derivado de um verbo, e o contexto indica que a derivação ocorre por mudança no tipo de movimento (reduplicação).",False,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,"Os nomes apresentam um movimento repetido e curto, enquanto os verbos apresentam um movimento único e longo."
LIBRAS.NEGACAO.001,negacao,Incorporação de negação por alteração de movimento,"A glosa deve refletir a alteração no parâmetro de movimento do sinal base para indicar a negação incorporada. O texto afirma que o item negado sofre alteração no movimento, resultando em uma estrutura fonético-fonológica diferente.","A frase em português contém uma negação incorporada ao verbo (ex: não saber, não ter) que é realizada por mudança no movimento do sinal, e não por um sinal separado de negação.",False,não saber -> NÃO SABER (com movimento alterado) ; não ter -> NÃO TER (com movimento alterado),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,208,"o item a ser negado sofre alteração em um dos parâmetros, especialmente o parâmetro Movimento, acarretando, assim, o aparecimento de um item de estrutura “fonético-fonológica” diferente"
LIBRAS.CONCORDANCIA.001,concordancia,"Concordância verbal regular (sujeito-início, objeto-fim)","Para verbos de concordância dupla regular (como VER, ENSINAR, AJUDAR), a glosa deve indicar que o ponto inicial do movimento corresponde à localização do sujeito e o ponto final corresponde à localização do objeto. A ordem dos referentes na glosa reflete essa direção (Sujeito -> Verbo -> Objeto).","A frase contém um verbo de concordância dupla regular (ex: VER, ENSINAR, AJUDAR) com sujeito e objeto distintos.",False,Eu vejo você. -> 1ªpessoaVER2ªpessoa ; Ensino ele. -> 1ªpessoaENSINAR3ªpessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,215,"A grande maioria desses verbos possui o ponto inicial do movimento concordando com a localização do sujeito, enquanto que o ponto final do movimento concorda com a localização do objeto."
LIBRAS.CONCORDANCIA.002,concordancia,"Concordância verbal reversa (objeto-início, sujeito-fim)","Para verbos de concordância dupla reversa (como CONVIDAR, PERCEBER, CHAMAR), a glosa deve indicar que o ponto inicial do movimento corresponde à localização do objeto e o ponto final corresponde à localização do sujeito. A ordem dos referentes na glosa reflete essa direção (Objeto -> Verbo -> Sujeito).","A frase contém um verbo de concordância dupla reversa (ex: CONVIDAR, PERCEBER, CHAMAR) com sujeito e objeto distintos.",False,Eu convido você. -> 1ªpessoaCONVIDAR2ªpessoa ; PERCEBER ELE -> Sinal PERCEBER da1ª pessoa para 3ª pessoa,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,217,o ponto inicial do movimento concorda com o objeto da sentença; já o ponto final do movimento concorda com a localização do sujeito da sentença. A esses verbos chamamos de verbos de concordância dupla reversa.
LIBRAS.CONCORDANCIA.003,concordancia,Verbos ancorados ao corpo não flexionam,"Verbos ancorados ao corpo do sinalizante não apresentam concordância verbal em sua morfologia, pois não podem ter sua localização alterada.","O verbo é ancorado ao corpo do sinalizante (ex: APRENDER, TER).",False,APRENDER ; TER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,219,"Já os verbos ancorados ao corpo do sinalizante não podem ter sua localização alterada e, portanto, não apresentam concordância verbal em sua morfologia."
LIBRAS.MORFOLOGIA.010,morfologia,Reciprocidade em verbos unimanuais por cópia de mão,"Para marcar reciprocidade em verbos unimanuais que não são inerentemente recíprocos, a segunda mão (M2) copia as especificações fonológicas da primeira mão (M1), resultando em um sinal bimanual.","O verbo é unimanual, não é inerentemente recíproco e a frase expressa reciprocidade.",False,FALAR-ORAL (unimanual) -> DUAS-PESSOAS-FALAM (bimanual com cópia),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,222,"a marcação de reciprocidade se dá através do processo de cópia da segunda mão. Assim, o sinal passa a ser produzido com as duas mãos, sendo que a M2 copia as especificações fonológicas da M1."
LIBRAS.MORFOLOGIA.011,morfologia,Reciprocidade com conversão de movimento,"Em verbos unimanuais com movimento de trajetória direcional, a marcação de reciprocidade envolve a cópia da M2 e a conversão do movimento, onde M1 vai de A para B e M2 vai de B para A.","O verbo é unimanual, possui movimento de trajetória direcional e a frase expressa reciprocidade.",False,AVISAR ; DAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,222,"além da cópia da M2, há também a conversão do movimento do verbo. ... a M1 move-se de um ponto A para um ponto B, enquanto que a M2 apresenta um movimento convertido que vai do ponto B para o ponto A."
LIBRAS.CONCORDANCIA.004,concordancia,Restrição de reciprocidade para verbos ancorados ao corpo,"A flexão de reciprocidade não ocorre na glosa para verbos ancorados ao corpo; nesses casos, a reciprocidade é expressa por estratégias bi-oracionais (que não são representadas na glosa linear padrão).",O verbo da frase é um verbo ancorado ao corpo e a frase expressa reciprocidade.,False,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,224,"a flexão de reciprocidade somente ocorre com os verbos que não são ancorados ao corpo. Para verbos ancorados ao corpo, a Libras utiliza-se principalmente de estratégias bi-oracionais."
LIBRAS.CONCORDANCIA.005,concordancia,Representação de verbos com concordância número-pessoal,"A glosa deve representar o verbo com concordância número-pessoal (como VER, RESPONDER, MOSTRAR, CHAMAR, BUSCAR) utilizando a notação de incorporação de pronomes, onde o pronome oblíquo ou direto é prefixado ao verbo com hífen (ex: ME-VER, ME-CHAMAR). A direção do movimento (normal ou reverso) não é explicitada por sufixos ou marcadores adicionais na glosa linear, mas a estrutura 'PRONOME-VERBO' é obrigatória para indicar a flexão.","A frase em português contém um verbo que, em Libras, é flexionado por concordância número-pessoal (sujeito-objeto).",True,ME-VER ; ME-CHAMAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,231,(147) ME-VER (148) ME-CHAMAR
LIBRAS.EXPRESSOES-IDIOMATICAS.002,expressoes-idiomaticas,Expressão idiomática 'cabelos em pé' (susto),"A glosa deve usar a etiqueta CABELOS-EM-PÉ para representar o sinal que significa 'ficar de cabelos em pé' no sentido figurado de estar espantada, chocada ou com susto.","A frase em português expressa o estado de estar 'de cabelos em pé' devido a susto, espanto ou choque (sentido idiomático), e não devido a desordem física ou vento.",True,Ficar de cabelos em pé. -> CABELOS-EM-PÉ,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,340,"se dizemos que “uma pessoa está de cabelos em pé”, porque ficou espantada ou chocada com algo, é um idiomatismo, como ilustrado em (3): ... (3) CABELOS-EM-PÉ Ficar de cabelos em pé."
LIBRAS.EXPRESSOES-IDIOMATICAS.003,expressoes-idiomaticas,Expressão idiomática 'Quebrar a cara' (1 sinal),"A glosa deve usar o sinal composto CARA-QUEBRAR para representar o sentido idiomático de 'quebrar a cara', 'ficar sem palavras' ou 'ficar sem graça'.",A frase em português contém a expressão 'quebrar a cara' ou sinônimos como 'ficar sem palavras' ou 'ficar sem graça'.,True,Quebrar a cara. -> CARA-QUEBRAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,342,(5) CARA-QUEBRAR Quebrar a cara. Ficar sem palavras. Ficar sem graça.
LIBRAS.EXPRESSOES-IDIOMATICAS.004,expressoes-idiomaticas,Expressão idiomática 'Quebrar a cara' (2 sinais),"A glosa pode usar a sequência de dois sinais CARA QUEBRAR para representar o sentido idiomático de 'quebrar a cara', 'sem noção' ou 'foi pego em flagrante'.",A frase em português contém a expressão 'quebrar a cara' ou sinônimos como 'sem noção' ou 'foi pego em flagrante'.,True,Quebrar a cara. -> CARA QUEBRAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(9) CARA QUEBRAR Quebrar a cara. Sem noção. Foi pego em flagrante.
LIBRAS.EXPRESSOES-IDIOMATICAS.005,expressoes-idiomaticas,Expressão idiomática 'Esticar conversa',A glosa deve usar o sinal composto LINHA-PUXAR para representar o sentido idiomático de 'esticar conversa' ou 'falar mais que o necessário'.,A frase em português contém a expressão 'esticar conversa' ou 'falar mais que o necessário'.,True,Esticar conversa. -> LINHA-PUXAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,342,(6) LINHA-PUXAR Esticar conversa. Falar mais que o necessário.
LIBRAS.EXPRESSOES-IDIOMATICAS.006,expressoes-idiomaticas,Expressão idiomática 'Pessoa turrona',A glosa deve usar a sequência de sinais CABEÇA DURA para representar o sentido idiomático de 'um sem noção' ou 'pessoa turrona'.,A frase em português contém a expressão 'pessoa turrona' ou 'um sem noção'.,True,Pessoa turrona. -> CABEÇA DURA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(7) CABEÇA DURA Um sem noção. Pessoa turrona.
LIBRAS.EXPRESSOES-IDIOMATICAS.007,expressoes-idiomaticas,Expressão idiomática 'Cara de pau',A glosa deve usar a sequência de sinais VERGONHA NÃO TER para representar o sentido idiomático de 'não ter vergonha na cara' ou 'um cara de pau'.,A frase em português contém a expressão 'cara de pau' ou 'não ter vergonha na cara'.,True,Um cara de pau. -> VERGONHA NÃO TER,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(8) VERGONHA NÃO TER Não ter vergonha na cara. Um cara de pau.
LIBRAS.EXPRESSOES-IDIOMATICAS.008,expressoes-idiomaticas,Expressão idiomática 'Olho vivo',"A glosa deve usar a sequência de sinais ORELHA CARA para representar o sentido idiomático de 'olho vivo', 'ter audição boa' ou 'pessoa muito esperta'.","A frase em português contém a expressão 'olho vivo', 'ter audição boa' ou 'pessoa muito esperta'.",True,Olho vivo. -> ORELHA CARA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,343,(10) ORELHA CARA Olho vivo. Ter audição boa/aguçada.
LIBRAS.EXPRESSOES-IDIOMATICAS.009,expressoes-idiomaticas,Expressão idiomática 'Não prestar atenção',A glosa deve usar a sequência de sinais ORELHA BARATA para representar o sentido idiomático de 'não prestar atenção' ou 'não dar bola para as coisas'.,A frase em português contém a expressão 'não prestar atenção' ou 'não dar bola para as coisas'.,True,Não prestar atenção. -> ORELHA BARATA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,344,(11) ORELHA BARATA Ter audição ruim/desatenta. Não prestar atenção.
LIBRAS.EXPRESSOES-IDIOMATICAS.010,expressoes-idiomaticas,Expressão idiomática 'Bom observador',"A glosa deve usar a sequência de sinais OLHO CARO para representar o sentido idiomático de 'ter olhos de águia', 'ter olhar atento' ou 'bom observador'.","A frase em português contém a expressão 'bom observador', 'ter olhos de águia' ou 'ter olhar atento'.",True,Bom observador. -> OLHO CARO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,344,(12) OLHO CARO Ter olhos de águia. Ter olhar atento. Bom observador.
LIBRAS.EXPRESSOES-IDIOMATICAS.011,expressoes-idiomaticas,Expressão idiomática 'Como é voado',"A glosa deve usar a sequência de sinais OLHO BARATO para representar o sentido idiomático de 'ter olhar desatento', 'não prestar atenção' ou 'como é voado'.","A frase em português contém a expressão 'como é voado', 'ter olhar desatento' ou 'não prestar atenção'.",True,Como é voado! -> OLHO BARATO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,344,(13) OLHO BARATO Ter olhar desatento. Não prestar atenção. Como é voado!
LIBRAS.EXPRESSOES-IDIOMATICAS.012,expressoes-idiomaticas,Expressão idiomática 'Não se amole',"A glosa deve usar o sinal composto PEITO-BATER-MÃO-FECHADA para representar o sentido idiomático de 'não se amole com isso', 'deixar pra lá' ou 'ignore isso'.","A frase em português contém a expressão 'não se amole', 'deixar pra lá' ou 'ignore isso'.",True,Não se amole com isso -> PEITO-BATER-MÃO-FECHADA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,345,(14) PEITO-BATER-MÃO-FECHADA Não se amole com isso Deixar pra lá Ignore isso!
LIBRAS.EXPRESSOES-IDIOMATICAS.013,expressoes-idiomaticas,Expressão idiomática 'Radiante da vida',A glosa deve usar o sinal SORRISO-DUPLO para representar o sentido idiomático de 'dar o maior sorriso do mundo' ou 'radiante da vida'.,A frase em português contém a expressão 'radiante da vida' ou 'dar o maior sorriso do mundo'.,True,Radiante da vida! -> SORRISO-DUPLO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,345,(15) SORRISO-DUPLO Dar o maior sorriso do mundo Radiante da vida!
LIBRAS.EXPRESSOES-IDIOMATICAS.014,expressoes-idiomaticas,Expressão idiomática 'Isso mesmo',"A glosa deve usar o sinal LÍNGUA-FORA para representar o sentido idiomático de 'isso mesmo', 'é, é, é' ou 'exatamente isso'.","A frase em português contém a expressão 'isso mesmo', 'é, é, é' ou 'exatamente isso'.",True,Isso mesmo! -> LÍNGUA-FORA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,345,"(16) LÍNGUA-FORA Isso mesmo! É, é, é! Exatamente isso!"
LIBRAS.EXPRESSOES-IDIOMATICAS.015,expressoes-idiomaticas,Expressão idiomática 'LÁBIOS-FECHADOS',"A glosa deve usar a etiqueta LÁBIOS-FECHADOS para representar a expressão idiomática, e não a tradução literal das palavras 'lábios' e 'fechados' separadamente ou outras variações.","A frase em português expressa os significados 'Como consegue?', 'Impressionante!', 'Que coisa!', 'Viu aí o que eu consigo?' ou 'Viu que eu sei?'.",True,Como consegue? -> LÁBIOS-FECHADOS ; Impressionante! -> LÁBIOS-FECHADOS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,346,(17) LÁBIOS-FECHADOS Como consegue? Impressionante! Que coisa! Viu aí o que eu consigo? Viu que eu sei?
LIBRAS.EXPRESSOES-IDIOMATICAS.016,expressoes-idiomaticas,Expressão idiomática 'LÁBIOS-TREME',"A glosa deve usar a etiqueta LÁBIOS-TREME para representar a expressão idiomática, e não a tradução literal das palavras 'lábios' e 'treme' separadamente.",A frase em português expressa o significado 'Que desânimo!'.,True,Que desânimo! -> LÁBIOS-TREME,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,346,(18) LÁBIOS-TREME Que desânimo!
LIBRAS.EXPRESSOES-IDIOMATICAS.017,expressoes-idiomaticas,Expressão idiomática 'MÃOS LEVES',"A glosa deve usar a sequência MÃOS LEVES para representar a expressão idiomática, e não a tradução literal de 'mãos leves' como adjetivo físico ou outras variações.","A frase em português expressa os significados 'Tem mãos leves.', 'Tem fluência em Libras.', 'Ter mãos fáceis de entender.', 'Tem boa lábia.' ou 'Bom de papo.'",True,Tem fluência em Libras. -> MÃOS LEVES ; Tem boa lábia. -> MÃOS LEVES,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,348,(19) MÃOS LEVES Tem mãos leves. Tem fluência em Libras. Ter mãos fáceis de entender. Tem boa lábia. Bom de papo.
LIBRAS.EXPRESSOES-IDIOMATICAS.018,expressoes-idiomaticas,Expressão idiomática 'MÃOS DURAS',"A glosa deve usar a sequência MÃOS DURAS para representar a expressão idiomática, e não a tradução literal de 'mãos duras' como adjetivo físico ou outras variações.","A frase em português expressa os significados 'Tem mãos pesadas.', 'Tem pouca fluência em Libras.', 'Mãos difíceis de entender.' ou 'Papo estranho.'",True,Tem pouca fluência em Libras. -> MÃOS DURAS ; Papo estranho. -> MÃOS DURAS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,348,(20) MÃOS DURAS Tem mãos pesadas. Tem pouca fluência em Libras. Mãos difíceis de entender. Papo estranho.
LIBRAS.EXPRESSOES-IDIOMATICAS.019,expressoes-idiomaticas,Expressão idiomática 'MÃO-BALANÇAR-BAIXO',"A glosa deve usar a etiqueta MÃO-BALANÇAR-BAIXO para representar a expressão idiomática, e não a tradução literal de 'mão balançar baixo' ou 'mão caiu'.","A frase em português expressa os significados 'Minha mão quase caiu de tanto chamar!', 'Quase perdi a mão de tanto chamar!', 'Vou parar de chamar a atenção!' ou 'Desanimei!'.",True,Minha mão quase caiu de tanto chamar! -> MÃO-BALANÇAR-BAIXO ; Desanimei! -> MÃO-BALANÇAR-BAIXO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,348,(21) MÃO-BALANÇAR-BAIXO Minha mão quase caiu de tanto chamar! Quase perdi a mão de tanto chamar! Vou parar de chamar a atenção! Desanimei!
