id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
LIBRAS.SINTAXE.006,sintaxe,Ordem OSV com verbo simples e argumento externo inanimado,A ordem OSV (Objeto-Sujeito-Verbo) com verbos simples (sem concordância morfológica) é aceitável quando o argumento externo (objeto) é inanimado.,"A frase em português tem a ordem OSV (ex: 'O João, o futebol, gosta') e o verbo é simples (sem concordância) e o objeto é inanimado.",True,"O João, o futebol, gosta. -> IX JOÃO FUTEBOL GOSTAR",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,42,"No caso dos tipos de sentença com o verbo simples GOSTAR, quando o argumento externo é inanimado, é aceitável e quando o argumento é animado, não é aceitável."
LIBRAS.SINTAXE.007,sintaxe,Ordem OSV com verbo simples e AUX,A ordem OSV com verbos simples é aceita quando há a inserção do marcador AUX (concordância referencial) na glosa.,"A frase em português tem a ordem OSV e o verbo é simples, mas a glosa inclui o marcador AUX.",True,"O João, a Maria, gosta. -> IXa JOÃOa IXb MARIAb aAUXb GOSTAR",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,43,Os exemplos nas diferentes ordens podem também ser derivados quando contam com a inserção de AUX quando associados com verbos simples (um tipo de marcador de concordância referencial).
LIBRAS.SINTAXE.008,sintaxe,Ordem SOV com oração subordinada como objeto,"A ordem SOV (Sujeito-Objeto-Verbo) onde o objeto é uma oração subordinada é agramatical, mesmo com marcações não manuais. A glosa não deve apresentar essa estrutura.","A frase em português tem a ordem SOV com objeto subordinado (ex: 'Eu, que a Maria foi embora, acho').",True,"Eu, que a Maria foi embora para algum lugar, acho. -> *IX (eu)S [MARIAa aSAIRloc]O ACHARV",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,43,Esses exemplos SOV com sentenças complexas considerados agramaticais mesmo com marcações não manuais foram usados como mais uma evidência para a ordem básica SVO por Quadros (1999).
LIBRAS.SINTAXE.009,sintaxe,Ordem OSV com oração subordinada como objeto,"A ordem OSV (Objeto-Sujeito-Verbo) onde o objeto é uma oração subordinada é aceita, mas considerada uma sentença marcada.","A frase em português tem a ordem OSV com objeto subordinado (ex: 'Que a Maria foi embora, eu acho').",True,"Que a Maria foi embora para algum lugar, eu acho. -> [MARIAa aSAIRloc] O IX (eu)S ACHARV",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,43,"No entanto, quando a marcação não manual foi associada nos testes com diferentes ordenações com estruturas complexas, a ordem OSV foi aceita pelos informantes, mas como uma sentença marcada."
LIBRAS.SINTAXE.010,sintaxe,Flexibilidade de ordem com verbos de concordância,"Verbos com concordância morfológica permitem maior flexibilidade na ordem dos sinais (incluindo ordens não-SVO) mesmo com argumentos animados, pois o verbo incorpora a informação sintática dos argumentos.","O verbo na glosa é um verbo de concordância (ex: ASSISTIR, INFORMAR-OLHO) e a ordem dos sinais difere da SVO.",True,"O João, a TV, assisti. -> IX [JOÃOa] [bTV] [aASSISTIRb]",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,43,"A autora verificou que os verbos com concordância são mais marcados morfologicamente e que isso permite uma flexibilidade maior na ordenação da sentença, mesmo com argumentos animados"
LIBRAS.SINTAXE.011,sintaxe,Omissão de argumentos com verbos de concordância,"Em verbos com concordância, os argumentos (sujeito, objeto) podem ser omitidos na glosa (argumentos nulos) se a informação for recuperável pela marcação morfológica do verbo.",O verbo na glosa é de concordância e os pronomes/apontações correspondentes ao sujeito ou objeto estão ausentes.,True,(Ela) ajuda (a mim) -> 3AJUDAR1V,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,44,"Basicamente, os argumentos nulos nas estruturas com verbos com concordância podem ser recuperados pela própria marcação morfológica do verbo associada ao sujeito e ao objeto."
LIBRAS.SINTAXE.012,sintaxe,Ordem SOV/OSV para verbos manuais/instrumentais e classificadores,"A glosa deve apresentar a ordem SOV (Sujeito-Objeto-Verbo) ou OSV (Objeto-Sujeito-Verbo), com o verbo manual/instrumental ou classificador verbal posicionado no final da sentença.",A frase em português contém um verbo manual/instrumental (que usa a mão para pegar algo ou substituir instrumento) ou um classificador verbal.,True,"Da estante, pego-o-livro -> ESTANTEO (eu)S PEGAR-LIVROV ; A casa, eu pinto-com-pincel-rolo -> CASAO (eu)S PINCELAR-PAREDE-COM-PINCEL-ROLOV",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,48,"Esses verbos pesados sempre ficam no final da sentença. Assim, a ordem observada quando esses verbos entram em jogo na produção em Libras é SOV ou OSV."
LIBRAS.TEMPO-ASPECTO.001,tempo-aspecto,Ordem final para verbos com modulação aspectual,"A glosa deve posicionar o verbo em posição final da sentença quando este for modulado para marcar leituras aspectuais como continuativo, durativo ou iterativo.","O verbo na frase em português expressa aspecto continuativo, durativo ou iterativo (ex: 'continuamente', 'durante todo o tempo', 'repetidamente').",True,,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,51,"Verbos cujo movimento é alterado para marcar diferentes leituras aspectuais (como continuativo, durativo ou iterativo, por exemplo) aparecem em posição final da sentença."
LIBRAS.PRONOMES.004,pronomes,Posição do pronome interrogativo QU,"O pronome interrogativo (ex: QUEM, QU) pode aparecer na posição in situ (original) ou na posição final da sentença. A repetição do sinal na posição final indica foco de ênfase.","A frase em português é uma interrogativa com pronome interrogativo (QUEM, O QUE, etc.)",True,Quem gosta da Maria? -> [QUEM GOSTA MARIA] qu ; Quem gosta da Maria? -> [GOSTA MARIA QUEM] qu ; Quem ensina Língua Portuguesa? -> QUEM ENSINAR LÍNGUA PORTUGUESA,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,53,"Nesses exemplos, vemos que em (a) o ‘QUEM’ está na sua posição original, chamado de posição in situ. No exemplo que aparece na posição final, Quadros (1999) argumenta que é a posição de foco de ênfase"
LIBRAS.PERGUNTA.001,pergunta,Omissão do sinal QU em interrogativas,A glosa pode não conter o sinal QU (ou pronome interrogativo) mesmo quando a frase é uma interrogativa QU. A natureza interrogativa é indicada por marcação não manual (invisível na glosa).,"A frase em português é uma interrogativa QU, mas a glosa não contém o sinal QU",True,Qual o seu sinal? -> SINAL IX (você),Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,55,"Também há interrogativas sem o sinal QU, mas que significam uma questão QU, nesses casos, a marcação não manual indica a interrogativa QU"
LIBRAS.SINTAXE.013,sintaxe,Uso de QU em orações subordinadas,"O sinal QU (ou pronome interrogativo) é usado em orações subordinadas (ex: 'quem', 'o que') mesmo quando a sentença principal não é interrogativa. A marcação não manual é associada ao sinal QU, não à sentença inteira.","A frase em português contém uma oração subordinada com pronome relativo/interrogativo (ex: 'saber quem', 'saber o que')",True,Eu quero saber quem o João encontrou -> IX (eu) QUERER SABER [QU-E] qu JOÃO ENCONTRAR ; Eu sei quem ele pegou. -> IX (eu) SABER [QU+] qu IX (ele) PEGAR,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,57,"Há também construções com qu em sentenças que não são interrogativas (Quadros, 1999). As construções com QU são associadas com marcação não manual, mas sobre o próprio sinal"
LIBRAS.NEGACAO.002,negacao,Posição da negação com verbos de concordância,O sinal de negação (NÃO ou variante) deve aparecer ANTES do verbo marcado com concordância.,"A frase contém um verbo que é marcado com concordância (ex: CONVIDAR, VER) e uma negação.",True,Eu não fui convidado. -> IX (eu) NEG-0-nãotenso CONVIDAR,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,60,"Quadros (1999) verificou que a negação comumente aparece na posição final da sentença, mas também pode aparecer antes dos verbos marcados com concordância"
LIBRAS.NEGACAO.003,negacao,Posição da negação com verbos sem concordância,"O sinal de negação (NÃO ou variante) deve aparecer DEPOIS do verbo (posição final ou pós-verbal), não antes.","A frase contém um verbo que NÃO é marcado com concordância (ex: OUVIR, CONHECER) e uma negação.",True,Eu não ouço -> IX (eu) OUVIR NEG-0-nãotenso ; Eu não conheço o João -> IX (eu) CONHECER JOÃO NÃO,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,60,"mas também pode aparecer antes dos verbos marcados com concordância, mas não com verbos sem concordância"
LIBRAS.MORFOLOGIA.002,morfologia,Incorporação de negação em verbos,"A negação pode ser expressa por um verbo composto com o sufixo -NÃO (ex: SABER-NÃO, TER-NÃO, COMBINAR-NÃO), em vez de um sinal de negação separado.",O verbo da frase admite a incorporação da negação em sua forma morfológica.,True,eu não sabia como fazer -> SABER-NÃO ; não tinha (escola) bilíngue -> TER-NÃO ; não combina -> COMBINAR-NÃO,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,63,negação (incorporação da negação no verbo SABER-NÃO e o uso do item lexical de negação NEG-0-não-tenso
LIBRAS.PRONOMES.005,pronomes,Pronome pessoal final,"O pronome pessoal (IX) pode aparecer na posição final da sentença, após o verbo e os complementos.",O sujeito da frase é um pronome pessoal (IX) e a construção é atestada como gramatical (VOS).,True,Ele consegue pegar. -> IX (ele) CONSEGUIR PEGAR IX (ele) ; Eu vou na UFSC amanhã. -> IX (eu) IR AMANHÃ UFSC IX (eu),Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,66,"no entanto, realmente é possível haver sujeitos finais quando o sujeito é um pronome pessoal"
LIBRAS.FOCO.001,foco,Posição inicial do tópico em construções topicalizadas,"O constituinte que expressa o tópico deve ocupar a posição inicial da sentença na glosa, seguido pelo restante da frase (sujeito, verbo, etc.).","A frase em português apresenta uma construção de topicalização (ex: 'De futebol, o João gosta' ou 'O professor, eu gostei').",True,"De futebol, o João gosta. -> [FUTEBOL] top JOÃO GOSTAR ; O professor, eu gostei muito, bom mesmo. -> [PROFESSOR] tópico IX (eu) GOSTAR E(positivo)",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,68,"no caso de sentenças topicalizadas, o tópico ocupa a posição inicial da sentença"
LIBRAS.SINTAXE.014,sintaxe,Topicalização move o constituinte para a posição inicial,"Quando um elemento da frase é topicalizado, todo o constituinte correspondente deve ser movido para a posição inicial da sequência de glosas, precedendo o restante da oração.",A frase em português apresenta uma construção topicalizada (elemento deslocado para o início com função de tópico).,True,"De futebol, o João gosta? -> FUTEBOL JOÃO GOSTAR ; Meus primos, alguns Codas, eu sinalizava com eles normalmente. -> PRIMO IX(eles) ALGUNS CODA IX(eu) LÍNGUA-DE-SINAIS NORMAL SÓ",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,69,"quando o item é topicalizado, é necessário mover todo o constituinte para a posição inicial da sentença"
LIBRAS.SINTAXE.015,sintaxe,Topicalização de advérbios,"Advérbios podem ser topicalizados, aparecendo na posição inicial da glosa, antes do sujeito e do verbo.","A frase em português inicia com um advérbio topicalizado (ex: 'Agora, ...').",True,"Agora, estou com 37 anos. -> AGORA IX(eu) 37",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,70,"Além da topicalização do objeto, outros itens da sentença também podem ser topicalizados, por exemplo, advérbios."
LIBRAS.SINTAXE.016,sintaxe,Topicalização de orações (tópico oracional),"Uma oração inteira pode ser topicalizada, aparecendo como um bloco na posição inicial da glosa, seguida pelo restante da frase principal.","A frase em português apresenta uma oração subordinada ou principal deslocada para o início como tópico (ex: 'Há tempo atrás, o grupo dele...').",True,"Há tempo atrás, o grupo dele, naquele período, usava o sinal de VERDE. -> TEMPO-ATRÁS GRUPO DELE USAR SINAL VERDE",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,72,(101) Sentença com tópico oracional. [TEMPO-ATRÁS Área GRUPO Área DELE Período] top USAR SINAL VERDE
LIBRAS.FOCO.002,foco,Topicalização com pronome resumptivo,"Quando um elemento é topicalizado (deslocado para o início da sentença), ele deve ser retomado na oração principal por um pronome indexical (IX) ou pronome pessoal, estabelecendo correferência. O tópico inicial não é sintaticamente integrado à oração principal, mas a glosa deve exibir a sequência: [TÓPICO] ... IX(referente).","A frase em português apresenta uma construção topicalizada (ex: 'O João, eu gosto dele' ou 'No que diz respeito à faculdade, eu estudei...').",True,"O João, eu gosto dele. -> [JOÃO]top IX (eu) GOSTAR IXb ; No que diz respeito à faculdade, eu estudei Letras-Libras. -> [FACULDADE]top IX (eu) ESTUDAR LETRAS-LIBRAS",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,75,"sentenças com deslocamento à esquerda apresentam um tópico que também pode ser considerado como sendo gerado naquela posição, mas que é retomado na oração principal, muitas vezes, por um pronome resumptivo"
LIBRAS.FOCO.003,foco,Foco enfático em posição final,"O elemento focalizado (ênfase) deve ocupar a posição final da sentença na glosa. O elemento pode aparecer duas vezes (uma na posição original e outra no final) ou apenas uma vez (no final). Se aparecer duas vezes, a cópia final é a que carrega a ênfase.","A frase em português apresenta foco enfático ou ênfase em um constituinte (ex: 'posso sim', 'não... não').",True,"Eu posso ir na festa, posso sim. -> IX (eu) PODER IR FESTA [PODER]aceno-cabeça ; Eu não vou à festa não. -> IX (eu) NÃO IR FESTA NÃO",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,75,"foco de ênfase (ou foco enfático) em Libras é marcado quando o constituinte passa a ocupar a posição final da sentença. Além disso, o elemento focalizado pode aparecer duas vezes na sentença"
LIBRAS.NEGACAO.004,negacao,Redobro da negação,A negação pode ser redobrada (duplicada) para marcar foco enfático. A glosa deve conter o sinal de negação (NÃO) na posição original e repeti-lo na posição final da sentença.,A frase em português apresenta negação enfática ou redobrada (ex: 'não... não').,True,Eu não vou à festa não. -> IX (eu) NÃO IR FESTA NÃO,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,76,"A Libras permite, inclusive, o redobro da negação. (109) IX (eu) NÃO IR FESTA NÃO"
LIBRAS.FOCO.004,foco,Redobro do foco em orações subordinadas,"O redobro (repetição) do elemento focalizado deve ocorrer dentro dos limites da oração que o hospeda. Se o foco está em uma oração subordinada, o redobro deve aparecer no final dessa oração subordinada, e não na posição final da frase principal.",A frase contém uma estrutura complexa com foco enfático em um elemento de uma oração subordinada (ex: oração relativa).,True,A menina que caiu da bicicleta está no hospital. -> MENINA [BICICLETA CAIR BICICLETA] FICAR HOSPITAL,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,83,"No caso de uma oração subordinada, o redobro acontecerá no limite da oração encaixada e não na posição final da frase como um todo."
LIBRAS.FOCO.005,foco,Proibição de redobro na oração principal para foco subordinado,É agramatical repetir o elemento focalizado na posição final da oração principal quando o foco pertence a uma oração subordinada.,A glosa tenta marcar foco enfático em um elemento de oração subordinada repetindo-o no final da frase inteira (fora da subordinada).,True,*MENINA [BICICLETA CAIR] FICAR HOSPITAL BICICLETA,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,83,Note ainda que o redobro ocupando a posição final da oração principal não é gramatical em Libras.
LIBRAS.FOCO.006,foco,Foco contrastivo em posição inicial,O elemento que carrega o contraste pode ser movido para a posição inicial da sentença para marcar foco contrastivo (informação nova e contrastiva).,"A frase em português expressa um contraste ou correção de informação anterior, e a glosa posiciona o elemento contrastivo no início.",True,Eu li o livro do Jairo (não o do Saussure). -> [LIVRO JAIRO] IX(eu) LER,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,83,"A primeira delas, descrita por Lillo-Martin e Quadros (2008), trata do movimento do constituinte que carrega o contraste para a posição inicial da sentença."
LIBRAS.FOCO.007,foco,Foco contrastivo em posição final,O elemento que carrega o contraste pode ser movido para a posição final da sentença para marcar foco contrastivo. Isso pode resultar na ordem VOS (Verbo-Objeto-Sujeito) na glosa.,"A frase em português expressa um contraste ou correção de informação anterior, e a glosa posiciona o elemento contrastivo no final.",True,"Comprou o carro, o João (não a Maria). -> NÃO. COMPRAR CARRO [JOÃO]foco",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,84,Outra possibilidade de marcação de foco contrastivo em Libras se dá pelo movimento do constituinte para a posição final da sentença... pode resultar na ordem VOS da frase em Libras.
LIBRAS.SINTAXE.017,sintaxe,Omissão do verbo copulativo 'É' em predicados estativos,"O sinal 'É' (ser) pode ser omitido na glosa quando o predicado é estativo (sintagma adjetival, preposicional ou adjunto de lugar), resultando em uma estrutura sujeito-predicado sem a realização fonética do verbo copulativo.","A frase em português contém um verbo copulativo 'ser' ou 'estar' introduzindo um predicado estativo (adjetivo, preposição ou locução de lugar).",True,,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,85,"Quando as ocorrências não apresentam o material fonético, parece que não há um verbo no predicado. Assim, podemos ter uma oração sujeito-predicado, normalmente o predicado com sintagma adjetival, sintagma preposicional ou um adjunto de lugar."
LIBRAS.MORFOLOGIA.003,morfologia,Forma invariável do sinal 'É',"O sinal 'É' não apresenta marcação temporal nem outra marcação morfológica na glosa; ele permanece sempre na forma 'É', independentemente do tempo verbal da frase em português.",A glosa contém o sinal 'É' para expressar o verbo 'ser'.,True,,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,86,O sinal ‘É’ que pode ser traduzido pelo verbo ‘ser’ com suas respectivas conjugações verbais não apresenta marcação temporal nem outra marcação morfológica. É um verbo que sempre acontece na forma É.
LIBRAS.MORFOLOGIA.004,morfologia,Incorporação da negação ao verbo 'TER',"A negação associada ao verbo 'TER' é expressa na glosa pela incorporação do morfema 'NÃO' ao sinal, resultando na etiqueta 'TER-NÃO'.","A frase em português contém a negação do verbo 'ter' (ex: 'não ter', 'não há').",True,TER-NÃO existencial + É ligação.,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,86,"O verbo ‘TER’ pode aparecer com a incorporação da negação TER-NÃO, assim como acontece com outras formas verbais na Libras."
LIBRAS.VERBOS.001,verbos,Uso do sinal É para função copulativa,A glosa deve conter o sinal 'É' para representar a função copulativa (verbo de ligação) presente na frase em português.,A frase em português contém um verbo de ligação (ser/estar) que conecta o sujeito a um predicado nominal ou adjetival.,True,"Eu interagia... esse é o motivo. -> INTERAGIR IX (eu) APRENDER INTERAGIR É IX(EU) M-O-T-I-V-O IX (esse) ; A professora era boa, ela era ouvinte. -> PROFESSOR BOM, É OUVINTE IX (ela) ; Qualquer língua é importante... -> QUALQUER LÍNGUA É IMPORTANTE",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,92,"Os três próximos exemplos apresentam o verbo ‘É’ com função copulativa, ou seja, como um verbo de ligação."
LIBRAS.VERBOS.002,verbos,Uso do sinal TER para função existencial,A glosa deve conter o sinal 'TER' para representar o sentido existencial (indicar a existência de algo/alguém) presente na frase em português.,"A frase em português expressa existência (ex: 'há', 'existem', 'havia') sem implicar posse direta de um agente específico.",True,De um lado temos palestras... -> TER MOMENTO LADO PALESTRA SEMINARIO MANIFESTAÇÃO INTERAGIR ESPALHAR,Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,88,O próximo exemplo apresenta duas ocorrências do sinal ‘TER’ com significado existencial.
LIBRAS.VERBOS.003,verbos,Uso do sinal TER para função de posse,A glosa deve conter o sinal 'TER' para representar o sentido de posse presente na frase em português.,"A frase em português expressa posse (ex: 'tenho', 'possui', 'tem') associada a um possuidor.",True,"eu tenho carro, eu tenho celular. -> VÁRIOS-COISAS IX (eu) TER CARRO, IX (eu) TER CELULAR. ; minha família possui a base... -> PORCAUSA IX (eu) FAMILIA TER BASICO",Gramática da Libras Vol.2 (INES) — Cap.7 Sintaxe da Libras,90,Os dois exemplos a seguir apresentam ocorrências de ‘TER’ com significado de posse.
